p   edge 293  556
e  92  93  99
e  93  99  734
e  93  98  534
e  94  105  418
e  94  121  142
e  94  106  475
e  95  113  734
e  95  97  422
e  96  110  905
e  96  104  534
e  96  99  99
e  97  116  734
e  97  111  928
e  98  102  734
e  99  102  534
e  100  124  414
e  100  115  964
e  101  109  970
e  101  124  147
e  102  104  99
e  102  130  732
e  102  137  422
e  102  103  461
e  103  126  422
e  103  113  35
e  104  117  905
e  104  129  732
e  105  136  652
e  105  135  142
e  106  107  142
e  107  121  475
e  107  144  418
e  107  168  652
e  107  178  355
e  108  110  964
e  109  125  147
e  110  112  269
e  110  119  732
e  110  117  534
e  111  145  734
e  111  151  660
e  112  114  222
e  112  118  732
e  113  116  422
e  114  115  732
e  115  127  414
e  115  122  534
e  115  118  222
e  116  126  35
e  116  147  732
e  116  145  928
e  117  120  732
e  118  119  269
e  119  120  534
e  120  123  222
e  120  131  99
e  120  129  905
e  121  135  418
e  122  123  269
e  122  132  414
e  122  149  970
e  123  155  970
e  123  139  99
e  124  125  970
e  124  127  964
e  125  134  114
e  125  128  964
e  126  137  461
e  127  128  970
e  127  132  534
e  128  138  114
e  128  133  534
e  129  130  99
e  130  131  905
e  130  143  422
e  131  139  222
e  131  148  422
e  132  133  970
e  133  142  114
e  133  179  422
e  133  166  99
e  133  156  269
e  133  149  414
e  134  138  964
e  135  152  652
e  135  144  475
e  136  141  890
e  136  152  142
e  137  143  732
e  138  140  147
e  138  142  534
e  139  158  970
e  139  153  422
e  140  150  534
e  141  151  355
e  141  157  142
e  142  150  147
e  142  183  422
e  143  148  905
e  143  146  35
e  144  159  652
e  145  186  732
e  145  176  660
e  146  147  461
e  146  154  905
e  147  160  905
e  147  190  660
e  147  186  928
e  148  153  222
e  148  154  35
e  149  155  269
e  150  194  964
e  150  267  142
e  150  213  422
e  151  176  734
e  151  162  142
e  152  157  890
e  152  159  475
e  153  164  970
e  153  163  35
e  154  163  222
e  154  160  461
e  155  156  414
e  155  158  99
e  156  161  99
e  157  162  355
e  157  165  475
e  158  161  414
e  158  164  422
e  159  165  890
e  159  170  355
e  159  168  418
e  160  171  222
e  160  188  970
e  160  195  660
e  161  166  269
e  161  167  422
e  162  180  734
e  162  169  475
e  163  173  970
e  163  171  461
e  164  167  414
e  164  173  35
e  165  169  355
e  166  175  422
e  167  175  269
e  167  177  35
e  168  172  355
e  169  185  734
e  169  174  418
e  169  170  890
e  170  172  418
e  171  181  970
e  172  174  890
e  172  223  734
e  172  178  652
e  173  177  414
e  173  181  461
e  174  192  734
e  175  179  99
e  175  184  114
e  175  189  35
e  176  187  732
e  176  180  142
e  177  189  269
e  177  199  114
e  177  219  660
e  177  182  461
e  178  227  734
e  178  222  421
e  179  183  114
e  180  191  732
e  180  185  475
e  181  182  414
e  181  201  660
e  181  188  222
e  182  202  660
e  183  213  147
e  183  244  660
e  183  184  99
e  184  242  660
e  184  193  35
e  185  197  732
e  185  192  418
e  186  187  660
e  187  190  928
e  187  191  142
e  188  196  660
e  189  193  114
e  190  195  905
e  190  198  970
e  190  200  142
e  191  200  928
e  191  206  970
e  191  197  475
e  192  212  732
e  192  230  652
e  192  223  890
e  193  229  660
e  193  199  269
e  194  286  142
e  195  196  970
e  196  201  222
e  196  203  414
e  196  205  142
e  196  198  905
e  197  211  970
e  197  212  418
e  198  204  142
e  199  221  660
e  200  204  970
e  201  202  414
e  202  219  461
e  202  224  114
e  202  208  142
e  202  203  222
e  203  207  142
e  204  205  905
e  204  206  928
e  205  207  414
e  205  209  928
e  206  209  905
e  206  211  475
e  207  208  222
e  207  210  928
e  208  225  114
e  208  220  475
e  208  214  928
e  209  210  414
e  209  215  475
e  210  214  222
e  210  216  475
e  211  215  905
e  211  217  414
e  211  228  418
e  212  228  970
e  212  238  652
e  213  250  142
e  213  246  660
e  214  218  475
e  215  216  414
e  216  218  222
e  216  233  418
e  216  217  905
e  217  231  418
e  218  220  928
e  218  240  114
e  218  235  418
e  219  221  114
e  220  234  114
e  221  229  269
e  221  226  142
e  221  224  461
e  222  241  734
e  222  274  732
e  223  227  652
e  224  225  142
e  225  226  461
e  225  234  475
e  226  232  269
e  226  236  475
e  227  230  890
e  227  239  732
e  227  241  421
e  228  231  414
e  228  253  652
e  229  242  35
e  229  232  142
e  230  238  732
e  231  233  905
e  231  269  421
e  231  259  652
e  232  243  35
e  232  249  147
e  232  237  475
e  233  235  222
e  233  271  421
e  234  236  461
e  234  258  269
e  234  255  418
e  234  240  928
e  235  251  114
e  235  272  421
e  236  237  269
e  237  256  147
e  237  263  418
e  237  258  461
e  238  253  970
e  238  239  890
e  239  254  970
e  239  252  421
e  240  251  418
e  241  252  732
e  242  244  99
e  242  243  142
e  243  245  99
e  244  246  147
e  244  245  142
e  245  247  147
e  246  247  142
e  247  250  660
e  247  270  422
e  247  264  475
e  247  248  35
e  248  249  99
e  248  260  475
e  249  256  475
e  250  267  422
e  251  255  928
e  251  268  269
e  251  280  421
e  252  257  970
e  252  274  734
e  253  259  414
e  253  254  890
e  254  262  414
e  254  257  421
e  255  261  269
e  256  260  99
e  256  277  418
e  257  265  414
e  257  281  734
e  258  261  418
e  259  266  421
e  259  262  890
e  260  264  35
e  260  284  418
e  261  263  461
e  261  268  928
e  262  265  421
e  263  277  147
e  263  275  928
e  264  283  422
e  264  290  418
e  265  266  890
e  265  278  905
e  266  269  652
e  266  273  905
e  267  286  964
e  267  270  660
e  268  275  461
e  269  271  905
e  270  291  964
e  270  283  475
e  271  272  222
e  271  273  652
e  272  280  114
e  272  276  652
e  273  276  222
e  273  278  890
e  274  281  970
e  274  287  355
e  275  288  147
e  276  282  114
e  276  279  890
e  277  284  99
e  277  288  928
e  278  279  222
e  279  285  114
e  280  282  652
e  281  289  355
e  282  285  890
e  284  290  35
e  286  292  534
e  286  291  660
e  287  289  970
