p   edge 1480  2823
e  170  184  311
e  170  214  304
e  170  190  283
e  171  231  642
e  171  191  919
e  172  217  837
e  172  227  83
e  172  213  258
e  173  174  793
e  173  281  490
e  173  331  36
e  174  353  36
e  174  210  796
e  175  176  377
e  175  195  640
e  176  193  640
e  177  178  487
e  177  226  842
e  177  249  640
e  178  240  640
e  179  286  821
e  179  254  223
e  179  201  989
e  180  251  410
e  180  206  166
e  181  182  755
e  181  250  201
e  181  238  483
e  182  222  483
e  183  203  201
e  184  191  50
e  184  256  304
e  185  221  966
e  185  248  808
e  185  229  574
e  186  194  83
e  186  204  414
e  187  207  718
e  187  332  677
e  188  199  327
e  189  211  153
e  189  265  327
e  190  203  304
e  191  245  642
e  191  274  304
e  192  202  369
e  193  195  377
e  193  207  821
e  194  199  844
e  194  208  414
e  195  198  584
e  195  225  677
e  195  215  821
e  196  209  157
e  196  297  882
e  197  210  882
e  197  241  816
e  198  212  677
e  199  205  91
e  199  219  414
e  200  229  666
e  200  211  808
e  201  246  223
e  202  300  817
e  202  263  654
e  202  232  333
e  203  214  283
e  203  273  555
e  203  230  946
e  204  208  83
e  204  216  751
e  205  236  598
e  205  253  414
e  206  291  410
e  206  244  308
e  207  215  377
e  207  252  677
e  208  219  844
e  208  228  198
e  208  218  751
e  209  241  489
e  209  266  882
e  210  380  36
e  210  247  816
e  211  237  666
e  211  272  327
e  212  240  412
e  212  242  821
e  212  225  584
e  213  261  83
e  213  226  852
e  214  256  311
e  214  292  555
e  215  234  677
e  216  218  83
e  216  217  198
e  217  220  83
e  218  220  198
e  219  253  91
e  219  235  198
e  220  228  751
e  220  239  844
e  220  268  852
e  220  227  837
e  221  246  400
e  221  283  808
e  222  238  755
e  222  327  580
e  223  224  824
e  223  282  86
e  223  298  36
e  224  302  36
e  224  281  496
e  225  234  821
e  226  264  83
e  226  314  640
e  227  261  258
e  228  235  844
e  229  237  808
e  230  250  555
e  231  243  321
e  231  245  919
e  232  258  654
e  233  495  654
e  234  242  584
e  234  267  412
e  234  252  377
e  235  271  598
e  235  239  751
e  236  265  52
e  236  262  414
e  237  248  574
e  237  304  966
e  237  290  327
e  238  295  201
e  238  388  580
e  239  279  598
e  239  277  852
e  240  249  487
e  240  259  821
e  241  247  882
e  242  259  412
e  243  258  369
e  243  257  919
e  244  301  410
e  244  255  83
e  245  257  321
e  245  287  304
e  246  254  989
e  246  307  808
e  247  455  36
e  247  614  677
e  247  330  157
e  247  266  489
e  248  283  966
e  249  314  842
e  249  333  83
e  249  276  821
e  250  273  946
e  250  295  483
e  251  374  742
e  251  343  83
e  251  291  166
e  252  316  412
e  252  399  496
e  252  389  857
e  252  332  718
e  253  262  598
e  254  313  821
e  254  342  808
e  255  308  410
e  255  286  389
e  256  274  50
e  256  312  642
e  257  275  369
e  257  293  304
e  258  263  333
e  258  275  919
e  259  276  487
e  259  267  584
e  260  327  972
e  260  374  550
e  261  264  852
e  262  288  52
e  262  270  198
e  263  324  817
e  263  280  919
e  264  269  837
e  264  320  640
e  265  272  153
e  265  288  414
e  266  297  157
e  267  317  487
e  267  465  496
e  267  316  377
e  268  269  258
e  268  277  844
e  269  278  844
e  270  271  91
e  270  294  52
e  270  299  153
e  270  285  751
e  271  279  751
e  272  290  666
e  272  289  414
e  273  292  283
e  273  356  483
e  274  287  642
e  275  280  333
e  275  309  304
e  276  358  83
e  276  317  584
e  277  318  598
e  277  278  258
e  278  325  598
e  278  362  153
e  278  334  640
e  279  285  91
e  279  315  153
e  279  318  852
e  280  357  817
e  280  326  304
e  281  305  36
e  282  284  36
e  283  307  400
e  283  304  574
e  284  369  5
e  284  310  496
e  284  298  86
e  285  303  153
e  286  352  410
e  286  313  223
e  287  293  321
e  287  312  50
e  288  289  153
e  288  294  198
e  289  322  666
e  289  296  198
e  290  340  966
e  290  339  198
e  290  322  414
e  291  301  308
e  292  347  321
e  292  367  483
e  293  309  369
e  293  319  50
e  294  296  153
e  295  356  946
e  295  440  321
e  295  491  369
e  295  466  580
e  296  323  666
e  296  306  751
e  296  299  52
e  297  330  489
e  297  329  177
e  298  302  824
e  299  303  751
e  300  324  654
e  301  308  83
e  302  305  496
e  303  306  52
e  303  315  91
e  304  341  400
e  304  340  327
e  305  311  86
e  305  368  793
e  305  331  490
e  306  338  666
e  306  359  852
e  306  321  91
e  307  342  989
e  307  373  327
e  307  341  574
e  308  344  166
e  308  364  223
e  308  352  389
e  309  326  333
e  309  361  555
e  309  348  50
e  310  311  824
e  310  381  5
e  310  385  677
e  311  410  677
e  311  384  793
e  312  319  321
e  313  355  410
e  313  393  808
e  314  320  83
e  315  321  52
e  315  328  852
e  316  407  496
e  317  480  83
e  317  468  496
e  318  328  153
e  318  325  258
e  319  348  369
e  319  345  555
e  320  335  844
e  320  365  821
e  320  333  842
e  321  337  852
e  322  323  198
e  323  339  414
e  323  379  966
e  323  338  751
e  324  349  545
e  324  357  919
e  325  336  153
e  326  425  817
e  326  375  555
e  327  388  755
e  327  414  550
e  328  337  52
e  328  336  258
e  329  472  489
e  329  753  677
e  330  689  677
e  330  472  177
e  331  353  793
e  332  382  857
e  332  370  668
e  333  358  821
e  334  335  837
e  334  371  153
e  334  390  821
e  335  387  821
e  336  351  52
e  336  377  640
e  336  362  598
e  337  359  91
e  337  366  666
e  337  351  258
e  338  406  966
e  338  363  852
e  339  372  966
e  340  354  400
e  340  372  198
e  341  354  327
e  342  393  821
e  342  392  327
e  343  344  308
e  343  420  742
e  344  432  742
e  344  423  223
e  345  346  311
e  345  350  369
e  346  347  642
e  346  360  369
e  347  394  483
e  348  350  555
e  349  408  700
e  349  405  919
e  350  361  50
e  350  404  333
e  350  424  483
e  350  360  311
e  351  378  666
e  351  395  640
e  352  355  223
e  353  368  490
e  353  397  86
e  353  380  796
e  354  373  574
e  354  413  989
e  354  396  198
e  355  364  389
e  355  499  972
e  355  524  327
e  355  436  808
e  356  367  283
e  356  433  321
e  357  405  545
e  357  425  304
e  358  365  842
e  358  417  844
e  358  481  153
e  358  480  584
e  359  363  666
e  360  402  483
e  361  375  333
e  362  371  640
e  363  421  966
e  363  400  258
e  363  366  91
e  364  423  166
e  364  489  972
e  365  387  844
e  366  378  258
e  367  394  321
e  368  384  86
e  369  376  677
e  369  381  496
e  370  376  857
e  371  377  598
e  371  411  821
e  372  396  400
e  372  379  414
e  373  392  989
e  374  414  972
e  374  420  83
e  375  494  817
e  375  452  483
e  375  404  50
e  376  382  668
e  376  383  496
e  377  395  52
e  377  426  821
e  378  400  91
e  378  412  640
e  379  401  400
e  379  406  751
e  380  415  86
e  380  473  677
e  380  455  816
e  381  383  677
e  382  389  718
e  382  386  496
e  383  386  668
e  383  385  5
e  384  429  677
e  384  428  796
e  384  397  490
e  385  398  668
e  385  410  824
e  386  391  718
e  386  398  5
e  387  390  837
e  387  445  153
e  387  417  842
e  388  466  201
e  388  535  223
e  388  503  550
e  389  391  496
e  390  411  153
e  391  399  857
e  391  409  412
e  391  439  824
e  391  416  5
e  392  419  821
e  392  451  198
e  392  413  574
e  393  436  410
e  393  419  327
e  394  403  369
e  394  433  283
e  395  412  666
e  395  435  821
e  396  431  989
e  396  401  414
e  397  415  796
e  398  416  718
e  398  422  824
e  399  407  412
e  400  446  966
e  400  457  640
e  401  443  989
e  401  418  751
e  402  403  642
e  402  424  311
e  402  434  333
e  402  492  946
e  403  441  283
e  404  427  483
e  405  453  700
e  405  515  304
e  406  418  400
e  406  421  852
e  407  465  377
e  407  409  857
e  408  495  11
e  408  453  919
e  409  479  487
e  409  442  824
e  410  422  668
e  410  429  793
e  411  426  598
e  411  483  52
e  411  482  842
e  411  445  837
e  412  457  91
e  412  484  966
e  412  454  821
e  413  431  198
e  414  503  755
e  414  437  83
e  415  428  490
e  415  461  677
e  416  430  824
e  417  456  153
e  418  486  989
e  418  438  852
e  419  459  410
e  419  458  198
e  420  437  972
e  420  432  308
e  421  438  400
e  421  446  258
e  422  430  718
e  422  462  793
e  423  450  742
e  424  427  333
e  425  515  545
e  425  547  700
e  425  494  555
e  426  435  52
e  427  452  50
e  427  779  817
e  427  791  223
e  427  434  311
e  428  449  677
e  429  462  668
e  429  449  796
e  430  439  5
e  430  444  412
e  430  464  793
e  431  451  574
e  431  463  821
e  431  443  414
e  432  447  972
e  432  450  223
e  433  441  369
e  433  440  946
e  434  737  223
e  434  563  946
e  435  454  666
e  435  483  598
e  436  459  327
e  437  511  755
e  437  490  223
e  437  447  308
e  438  498  989
e  438  469  258
e  439  442  412
e  440  448  369
e  441  448  946
e  442  537  487
e  442  477  793
e  442  444  5
e  443  470  821
e  443  486  751
e  444  467  793
e  445  456  842
e  446  469  400
e  446  471  640
e  447  460  223
e  448  493  642
e  448  609  580
e  448  491  321
e  449  476  412
e  449  461  490
e  450  460  972
e  451  458  821
e  452  530  817
e  453  536  11
e  453  526  304
e  454  513  966
e  454  595  496
e  454  585  842
e  454  520  598
e  455  508  677
e  456  482  837
e  456  569  496
e  456  534  584
e  456  481  844
e  457  471  966
e  458  496  410
e  458  487  414
e  458  463  574
e  459  524  808
e  459  531  972
e  459  496  198
e  460  490  308
e  460  529  755
e  460  544  389
e  460  488  166
e  461  500  412
e  461  473  86
e  462  464  718
e  463  470  414
e  464  467  412
e  465  468  487
e  466  596  369
e  466  538  223
e  467  477  5
e  467  474  796
e  468  519  83
e  468  478  857
e  469  485  640
e  470  487  574
e  470  512  410
e  470  497  751
e  471  485  400
e  471  484  91
e  472  722  677
e  473  518  412
e  473  508  816
e  474  475  668
e  474  506  5
e  474  509  490
e  475  476  718
e  475  507  490
e  476  500  490
e  477  540  487
e  477  506  796
e  478  479  377
e  478  548  83
e  478  562  153
e  478  580  793
e  478  565  824
e  479  537  824
e  480  510  153
e  480  519  496
e  481  510  584
e  482  541  52
e  482  572  496
e  483  520  666
e  483  541  842
e  484  501  400
e  484  513  821
e  485  523  821
e  485  555  821
e  485  501  91
e  486  497  821
e  486  498  852
e  487  505  410
e  488  489  742
e  488  502  389
e  489  499  389
e  490  514  755
e  491  596  580
e  492  493  283
e  492  563  333
e  493  591  333
e  493  669  223
e  493  653  580
e  494  564  700
e  494  530  483
e  495  592  310
e  495  536  919
e  496  559  972
e  496  505  414
e  497  517  410
e  497  504  852
e  498  504  821
e  499  502  742
e  499  528  327
e  500  507  718
e  500  539  816
e  500  518  86
e  501  516  821
e  502  544  166
e  502  543  327
e  503  525  223
e  503  511  83
e  504  527  410
e  504  521  640
e  505  571  972
e  505  588  852
e  505  542  751
e  505  512  574
e  506  557  487
e  506  578  490
e  507  509  668
e  507  550  816
e  508  532  412
e  508  614  36
e  509  578  5
e  509  561  816
e  510  534  844
e  510  533  496
e  511  514  223
e  512  517  751
e  513  516  400
e  513  642  496
e  514  525  83
e  514  546  201
e  514  529  308
e  515  526  700
e  516  555  91
e  516  586  821
e  516  645  496
e  517  542  574
e  517  527  852
e  518  532  816
e  519  533  153
e  519  548  857
e  520  554  842
e  521  522  258
e  521  551  410
e  522  523  989
e  522  558  410
e  522  587  821
e  523  570  821
e  524  528  972
e  525  535  550
e  526  625  11
e  526  567  555
e  526  547  545
e  527  556  574
e  527  551  640
e  528  543  742
e  528  531  808
e  529  566  201
e  529  605  327
e  529  590  389
e  530  610  700
e  530  825  223
e  530  779  50
e  531  549  742
e  531  559  198
e  532  539  86
e  532  560  718
e  532  873  153
e  532  755  157
e  532  692  36
e  533  553  844
e  533  552  857
e  534  553  496
e  535  538  201
e  536  700  310
e  536  780  555
e  536  625  304
e  537  565  377
e  537  540  793
e  538  628  369
e  538  545  83
e  539  550  718
e  540  568  377
e  540  557  796
e  541  554  666
e  541  573  496
e  542  556  852
e  543  589  166
e  543  604  755
e  543  549  808
e  544  590  755
e  544  589  327
e  545  546  550
e  545  651  369
e  546  680  369
e  546  679  327
e  546  566  308
e  547  564  555
e  548  552  153
e  549  612  755
e  549  574  198
e  550  561  668
e  550  560  86
e  551  599  574
e  551  623  972
e  551  558  258
e  552  581  844
e  552  615  793
e  552  562  83
e  553  569  584
e  553  584  666
e  553  581  857
e  554  585  598
e  554  575  496
e  555  570  821
e  556  588  751
e  556  600  972
e  556  599  640
e  557  579  377
e  557  626  153
e  557  656  816
e  557  633  490
e  558  632  972
e  558  598  821
e  559  574  742
e  559  571  414
e  560  577  668
e  560  809  153
e  561  619  5
e  561  673  487
e  561  710  153
e  561  577  86
e  562  601  793
e  563  716  223
e  563  591  283
e  564  567  545
e  564  610  483
e  565  568  793
e  566  608  327
e  567  647  11
e  567  640  483
e  568  580  824
e  568  602  153
e  568  579  796
e  569  572  837
e  570  587  989
e  570  586  91
e  571  603  742
e  571  597  852
e  572  573  52
e  573  575  666
e  574  627  755
e  574  603  414
e  575  594  598
e  575  582  584
e  576  1372  153
e  577  736  153
e  578  633  487
e  578  619  816
e  579  606  153
e  580  601  153
e  581  607  666
e  581  654  793
e  582  583  837
e  582  621  598
e  582  618  857
e  583  584  52
e  583  611  857
e  584  607  857
e  585  594  496
e  586  622  989
e  586  636  410
e  586  681  496
e  587  598  410
e  587  622  91
e  588  597  972
e  589  593  755
e  590  593  327
e  591  686  223
e  592  1392  327
e  592  1159  483
e  592  700  919
e  593  605  389
e  593  616  201
e  593  624  808
e  593  604  166
e  594  595  842
e  594  648  857
e  594  621  584
e  595  642  966
e  595  652  857
e  596  609  321
e  596  628  223
e  597  630  742
e  597  600  751
e  598  655  972
e  598  629  91
e  599  613  972
e  600  637  742
e  600  613  640
e  601  615  83
e  601  602  824
e  602  617  83
e  602  606  796
e  603  650  755
e  603  630  852
e  604  612  808
e  605  608  201
e  606  620  83
e  606  626  377
e  607  611  52
e  607  658  793
e  608  679  308
e  608  690  369
e  608  677  198
e  608  616  389
e  609  653  642
e  609  639  223
e  610  640  545
e  610  959  11
e  610  895  223
e  611  618  837
e  611  668  793
e  612  624  166
e  612  638  201
e  612  627  198
e  613  646  742
e  613  649  258
e  613  623  574
e  614  692  412
e  614  689  157
e  615  654  844
e  615  634  796
e  615  617  824
e  616  631  808
e  617  620  796
e  618  635  598
e  618  704  793
e  619  643  487
e  620  634  824
e  620  666  844
e  620  674  666
e  620  720  816
e  620  693  377
e  621  635  857
e  622  629  410
e  623  632  258
e  624  631  201
e  625  647  555
e  626  693  83
e  626  662  816
e  627  641  201
e  627  650  414
e  628  639  321
e  628  651  83
e  629  719  972
e  629  723  496
e  629  636  989
e  630  670  755
e  630  676  640
e  630  637  751
e  631  644  198
e  631  638  166
e  632  649  574
e  632  694  742
e  632  655  821
e  633  643  816
e  634  657  844
e  635  648  584
e  635  659  842
e  635  717  966
e  635  712  793
e  636  706  496
e  637  646  640
e  638  641  198
e  639  661  642
e  639  665  83
e  640  699  11
e  641  644  166
e  641  660  414
e  642  645  400
e  642  675  857
e  643  656  490
e  643  664  153
e  643  673  5
e  644  678  389
e  644  740  369
e  644  696  414
e  645  681  821
e  645  684  857
e  646  676  751
e  646  685  755
e  646  672  258
e  647  780  304
e  647  845  310
e  647  699  483
e  648  652  842
e  649  672  742
e  650  660  201
e  650  670  852
e  651  665  321
e  651  697  327
e  651  680  550
e  652  675  966
e  652  659  584
e  653  661  223
e  654  658  666
e  654  657  796
e  655  709  742
e  655  797  496
e  655  719  91
e  656  662  153
e  657  663  666
e  657  666  824
e  658  668  52
e  658  663  796
e  659  702  966
e  660  696  166
e  660  683  852
e  661  669  580
e  661  698  333
e  661  714  83
e  662  711  83
e  662  664  490
e  663  671  52
e  663  667  824
e  664  728  83
e  664  701  5
e  665  714  642
e  665  703  327
e  666  667  666
e  667  687  52
e  667  674  844
e  668  704  837
e  668  671  796
e  669  686  333
e  670  683  201
e  670  682  640
e  671  708  837
e  671  687  824
e  672  725  755
e  672  724  821
e  672  694  574
e  673  701  153
e  674  741  816
e  675  684  400
e  675  702  584
e  676  682  755
e  677  678  808
e  677  718  369
e  678  726  369
e  679  688  369
e  680  688  327
e  681  706  410
e  681  730  857
e  682  691  201
e  682  685  751
e  683  735  166
e  683  691  640
e  684  730  821
e  684  705  584
e  685  695  201
e  685  725  258
e  686  716  283
e  686  698  580
e  687  729  837
e  687  761  598
e  687  759  816
e  688  697  550
e  688  707  321
e  688  690  308
e  689  727  412
e  689  722  177
e  690  713  321
e  690  718  198
e  691  738  166
e  691  695  751
e  692  727  157
e  693  711  816
e  694  709  821
e  695  769  166
e  695  795  369
e  695  731  258
e  696  750  369
e  696  735  852
e  697  703  321
e  698  778  283
e  698  777  327
e  698  739  83
e  699  867  310
e  699  978  223
e  699  959  545
e  700  1085  483
e  700  822  555
e  701  827  83
e  701  756  86
e  701  710  487
e  702  705  400
e  702  717  842
e  703  732  642
e  703  707  550
e  704  712  598
e  704  708  796
e  705  766  821
e  705  764  796
e  705  721  842
e  706  723  989
e  706  747  857
e  707  713  308
e  708  715  598
e  708  729  824
e  709  724  574
e  709  768  201
e  709  817  496
e  710  736  86
e  711  720  377
e  711  728  490
e  712  742  966
e  712  715  796
e  713  733  198
e  714  739  333
e  714  732  327
e  715  743  966
e  715  734  824
e  716  737  946
e  716  800  327
e  716  778  580
e  717  721  400
e  717  742  793
e  718  733  321
e  718  726  808
e  719  752  496
e  720  741  666
e  721  744  793
e  722  754  412
e  722  753  489
e  723  752  972
e  723  789  857
e  724  748  755
e  725  731  201
e  725  748  821
e  726  745  321
e  726  740  389
e  727  755  36
e  727  754  177
e  728  758  666
e  728  827  5
e  729  734  598
e  730  747  410
e  730  766  584
e  731  818  369
e  731  751  821
e  732  749  333
e  732  774  198
e  733  776  642
e  733  745  808
e  734  763  400
e  734  761  837
e  735  738  640
e  736  756  487
e  736  982  666
e  736  981  157
e  736  809  668
e  737  791  311
e  737  813  327
e  738  771  369
e  738  769  751
e  739  749  327
e  740  750  414
e  741  760  52
e  741  757  490
e  742  744  400
e  742  743  796
e  743  746  400
e  744  746  796
e  745  788  642
e  745  772  414
e  746  765  842
e  746  802  821
e  746  762  824
e  747  789  989
e  747  810  972
e  747  820  796
e  747  790  584
e  748  751  201
e  749  777  83
e  749  804  283
e  749  784  198
e  750  773  321
e  750  770  640
e  751  830  369
e  751  767  574
e  752  797  91
e  752  838  742
e  752  793  857
e  753  808  412
e  753  947  882
e  754  854  36
e  754  933  153
e  754  808  489
e  755  882  153
e  755  854  177
e  756  875  666
e  757  758  377
e  757  794  52
e  758  819  52
e  758  848  5
e  759  760  844
e  759  824  598
e  759  856  400
e  759  806  490
e  760  794  490
e  761  828  400
e  761  824  816
e  762  763  966
e  762  807  821
e  762  839  816
e  763  836  816
e  763  828  837
e  764  765  793
e  764  785  821
e  765  786  821
e  766  790  410
e  766  785  796
e  767  768  755
e  767  900  369
e  767  851  496
e  768  841  496
e  769  783  369
e  770  771  852
e  770  781  321
e  771  782  321
e  771  783  751
e  772  773  389
e  772  805  642
e  772  798  640
e  773  781  640
e  774  775  308
e  774  784  333
e  775  776  550
e  775  792  333
e  776  799  333
e  776  788  808
e  777  787  283
e  778  787  327
e  779  814  223
e  780  822  310
e  781  798  389
e  781  782  852
e  782  811  389
e  782  831  642
e  782  803  751
e  783  803  321
e  783  795  166
e  784  835  283
e  784  859  808
e  784  792  308
e  785  796  410
e  785  786  793
e  786  801  410
e  786  815  824
e  786  802  842
e  787  800  580
e  787  844  946
e  787  804  83
e  788  812  333
e  788  805  414
e  789  793  972
e  790  796  796
e  791  814  817
e  791  866  327
e  792  832  808
e  792  799  550
e  793  888  742
e  793  864  796
e  793  810  989
e  794  806  844
e  794  819  377
e  795  842  321
e  795  818  258
e  796  820  584
e  796  801  793
e  797  817  742
e  798  816  642
e  798  811  852
e  799  812  808
e  800  813  946
e  801  829  584
e  801  857  972
e  801  826  824
e  802  807  824
e  803  852  642
e  803  849  258
e  803  842  166
e  804  860  946
e  804  835  198
e  805  823  333
e  805  816  640
e  806  883  400
e  806  855  377
e  807  815  842
e  807  837  410
e  807  870  816
e  808  948  153
e  808  1000  882
e  809  886  157
e  809  873  718
e  810  847  796
e  811  821  642
e  812  832  550
e  812  823  414
e  813  866  311
e  813  907  817
e  813  880  198
e  813  844  580
e  814  825  50
e  814  872  327
e  815  826  410
e  816  833  333
e  816  821  852
e  817  841  201
e  817  838  91
e  818  846  321
e  818  830  821
e  819  855  844
e  819  918  5
e  820  847  972
e  820  829  793
e  821  843  333
e  821  831  389
e  822  908  483
e  822  845  304
e  823  858  550
e  823  833  640
e  824  834  400
e  825  895  700
e  825  894  327
e  826  877  972
e  826  837  842
e  827  848  666
e  828  834  816
e  829  850  972
e  830  853  321
e  830  924  496
e  830  900  574
e  831  862  333
e  831  852  751
e  832  859  308
e  832  858  414
e  833  863  550
e  833  843  852
e  834  836  837
e  834  840  966
e  834  856  598
e  835  865  946
e  835  891  640
e  836  839  966
e  837  902  972
e  837  884  816
e  838  869  201
e  838  888  857
e  839  870  821
e  839  840  837
e  840  896  490
e  840  876  598
e  841  851  755
e  841  869  91
e  842  846  258
e  843  885  550
e  843  930  283
e  843  890  751
e  843  862  389
e  844  860  83
e  845  867  483
e  846  849  166
e  846  853  821
e  847  864  989
e  847  850  793
e  848  918  52
e  848  874  86
e  849  898  642
e  849  861  821
e  850  868  989
e  850  857  584
e  851  915  369
e  851  954  857
e  851  889  91
e  852  871  333
e  852  903  821
e  852  898  258
e  853  861  166
e  853  938  642
e  853  928  496
e  854  913  153
e  855  935  400
e  855  983  5
e  856  876  966
e  856  883  490
e  857  897  989
e  857  877  824
e  858  863  640
e  859  878  640
e  860  865  198
e  861  899  642
e  862  871  751
e  863  879  308
e  863  885  852
e  864  940  742
e  864  868  793
e  865  881  580
e  865  917  640
e  866  872  817
e  867  908  304
e  867  1158  327
e  867  1135  223
e  868  944  742
e  868  953  201
e  868  952  824
e  868  897  584
e  869  889  755
e  869  901  857
e  870  884  410
e  870  919  490
e  871  890  389
e  871  909  821
e  872  894  50
e  872  912  198
e  872  907  311
e  873  882  157
e  874  875  83
e  874  934  52
e  874  1070  157
e  875  1046  157
e  875  982  487
e  876  887  490
e  877  914  989
e  877  937  816
e  877  902  842
e  878  879  414
e  878  892  283
e  879  893  283
e  880  881  83
e  880  911  817
e  881  926  817
e  881  942  640
e  882  886  718
e  882  913  177
e  883  887  966
e  883  935  377
e  884  921  972
e  884  923  490
e  885  905  283
e  886  981  668
e  886  1045  666
e  886  949  177
e  887  896  598
