p   edge 201  377
e  118  120  95
e  119  122  47
e  120  128  154
e  120  127  723
e  121  138  249
e  121  130  27
e  122  124  303
e  123  125  391
e  124  158  240
e  124  171  611
e  124  174  67
e  124  167  364
e  124  153  980
e  124  128  95
e  125  130  585
e  125  154  249
e  125  169  343
e  125  144  485
e  126  134  343
e  126  132  364
e  127  133  154
e  127  136  980
e  127  129  947
e  128  141  980
e  128  133  723
e  129  134  980
e  130  143  249
e  131  135  403
e  132  139  343
e  132  138  299
e  133  137  980
e  134  136  947
e  134  140  154
e  134  139  364
e  135  146  140
e  135  190  364
e  135  168  303
e  136  137  154
e  137  141  723
e  137  145  364
e  137  140  947
e  138  147  343
e  138  143  27
e  139  142  154
e  139  147  299
e  140  142  364
e  141  153  95
e  141  150  364
e  142  145  947
e  142  149  299
e  143  148  343
e  143  154  585
e  144  193  343
e  145  150  723
e  145  152  299
e  146  199  364
e  147  149  154
e  147  148  27
e  148  151  154
e  148  159  585
e  149  152  947
e  149  151  27
e  150  156  95
e  150  160  299
e  151  155  947
e  151  162  585
e  152  160  723
e  152  155  27
e  153  156  364
e  154  159  343
e  155  161  723
e  155  175  585
e  156  167  980
e  156  170  27
e  156  164  299
e  157  158  47
e  157  163  611
e  158  165  611
e  159  162  154
e  159  169  249
e  160  164  95
e  160  161  27
e  161  166  95
e  161  189  585
e  162  175  947
e  162  176  249
e  163  168  67
e  163  165  47
e  164  166  27
e  165  172  67
e  165  171  240
e  166  170  299
e  166  184  67
e  167  177  67
e  167  179  27
e  168  185  364
e  168  172  47
e  169  176  154
e  169  193  485
e  170  179  980
e  170  182  67
e  171  173  67
e  172  180  364
e  172  173  240
e  173  178  364
e  173  174  611
e  174  177  364
e  175  189  723
e  176  195  485
e  177  178  611
e  177  181  27
e  178  180  240
e  178  183  27
e  179  181  67
e  180  185  47
e  180  186  27
e  181  183  611
e  181  182  980
e  182  187  611
e  182  184  299
e  183  186  240
e  183  192  299
e  183  187  980
e  184  188  611
e  185  190  303
e  185  191  27
e  186  191  47
e  186  194  299
e  187  188  299
e  188  192  980
e  188  197  240
e  190  199  140
e  190  196  27
e  191  196  303
e  191  198  299
e  192  194  240
e  193  195  154
e  194  198  47
e  194  197  980
e  196  200  140
e  199  200  27
