p   edge 536  1022
e  231  242  740
e  232  267  195
e  232  293  575
e  232  251  346
e  233  253  195
e  234  235  385
e  234  283  144
e  234  244  310
e  235  243  310
e  236  245  124
e  237  249  144
e  238  256  767
e  238  249  730
e  239  246  933
e  239  273  124
e  239  265  730
e  239  256  741
e  240  318  73
e  241  258  196
e  241  289  732
e  241  441  575
e  242  250  504
e  242  281  588
e  242  254  580
e  243  244  385
e  243  247  39
e  244  285  144
e  244  294  799
e  244  259  39
e  245  248  720
e  245  257  144
e  246  318  459
e  246  302  124
e  247  259  385
e  247  263  799
e  248  255  144
e  249  260  767
e  249  264  124
e  249  252  157
e  250  271  588
e  251  295  575
e  251  271  740
e  252  255  124
e  253  263  575
e  253  261  785
e  254  304  588
e  254  277  822
e  255  264  157
e  255  268  767
e  255  257  720
e  256  260  730
e  257  278  767
e  257  270  559
e  258  277  732
e  259  280  799
e  260  265  741
e  260  266  124
e  261  262  586
e  261  274  575
e  261  272  146
e  262  267  146
e  263  280  385
e  263  286  146
e  263  274  785
e  264  266  767
e  265  269  124
e  266  269  741
e  266  268  157
e  267  272  586
e  267  279  575
e  268  275  741
e  268  278  720
e  269  273  730
e  269  297  720
e  269  275  157
e  270  291  767
e  270  287  310
e  270  282  353
e  271  299  575
e  271  281  504
e  272  276  575
e  273  302  933
e  273  364  310
e  273  338  720
e  274  276  146
e  275  284  720
e  276  286  785
e  276  292  385
e  276  279  586
e  277  312  588
e  277  361  575
e  277  289  196
e  278  284  741
e  278  306  310
e  278  291  559
e  279  307  385
e  279  314  740
e  279  300  346
e  279  293  195
e  280  294  39
e  280  290  146
e  281  319  575
e  281  321  822
e  281  304  580
e  282  283  194
e  283  285  310
e  284  297  157
e  284  310  310
e  285  288  353
e  285  301  767
e  285  303  799
e  286  290  385
e  287  288  194
e  287  296  767
e  288  298  767
e  289  372  575
e  290  308  39
e  290  311  144
e  290  292  785
e  291  296  310
e  292  313  144
e  292  307  586
e  293  295  346
e  294  303  144
e  294  308  146
e  295  300  195
e  295  299  740
e  296  306  559
e  296  298  194
e  297  338  730
e  297  332  310
e  298  317  741
e  298  301  353
e  299  305  195
e  299  319  504
e  300  305  740
e  301  328  741
e  301  320  799
e  302  397  459
e  302  388  146
e  302  374  310
e  303  320  767
e  303  309  146
e  304  312  822
e  305  314  346
e  305  331  385
e  305  355  144
e  305  354  822
e  305  329  504
e  306  310  741
e  307  327  144
e  307  325  740
e  308  309  144
e  309  322  767
e  309  315  785
e  309  311  39
e  310  332  157
e  310  316  194
e  311  313  785
e  312  321  580
e  312  326  575
e  313  315  39
e  313  335  767
e  313  347  740
e  313  327  586
e  314  325  385
e  315  323  767
e  316  317  559
e  316  349  157
e  316  348  146
e  316  342  799
e  317  334  799
e  317  328  353
e  318  339  165
e  318  397  124
e  319  329  195
e  319  324  822
e  320  330  741
e  320  322  146
e  321  324  575
e  322  333  741
e  322  323  785
e  323  341  741
e  323  366  740
e  323  335  39
e  324  340  195
e  324  326  580
e  325  336  144
e  325  331  346
e  326  346  195
e  326  400  144
e  326  380  196
e  326  361  588
e  327  336  740
e  328  330  799
e  329  340  822
e  330  334  353
e  330  333  146
e  331  343  144
e  332  353  730
e  332  363  146
e  332  349  194
e  333  337  353
e  333  341  785
e  334  342  559
e  334  337  146
e  335  350  740
e  336  347  586
e  336  351  767
e  336  343  346
e  337  344  559
e  337  345  785
e  338  353  310
e  339  399  293
e  339  414  124
e  340  354  504
e  340  359  144
e  340  346  580
e  341  345  353
e  341  383  559
e  341  369  740
e  342  344  146
e  343  365  767
e  343  360  822
e  343  355  385
e  344  348  799
e  344  357  157
e  344  352  785
e  345  352  559
e  346  371  144
e  347  350  767
e  348  356  157
e  349  356  146
e  350  366  39
e  350  373  741
e  350  351  586
e  351  382  741
e  351  365  346
e  352  368  157
e  352  392  740
e  352  383  353
e  353  364  720
e  353  370  146
e  354  358  144
e  355  358  822
e  356  363  194
e  356  357  799
e  357  367  194
e  357  368  785
e  358  360  385
e  358  359  504
e  359  362  385
e  359  371  580
e  360  377  767
e  360  362  504
e  361  372  196
e  362  381  767
e  362  378  580
e  363  370  730
e  363  367  799
e  364  374  933
e  364  376  146
e  365  389  741
e  365  377  822
e  366  369  741
e  367  375  730
e  368  385  730
e  368  398  740
e  369  390  559
e  369  404  822
e  369  373  39
e  370  376  720
e  370  375  799
e  371  378  385
e  371  424  767
e  371  421  196
e  371  400  195
e  372  380  588
e  372  429  144
e  372  441  732
e  373  403  822
e  373  382  586
e  374  379  146
e  375  387  933
e  375  384  785
e  376  379  933
e  377  395  741
e  377  381  504
e  378  393  767
e  379  388  310
e  379  386  799
e  380  410  144
e  381  407  741
e  381  393  580
e  382  402  822
e  382  389  346
e  383  390  740
e  384  385  194
e  384  391  933
e  385  396  933
e  385  408  740
e  386  387  720
e  386  401  310
e  386  394  785
e  387  391  785
e  388  433  459
e  388  450  785
e  388  401  799
e  389  395  822
e  390  392  353
e  390  415  822
e  391  394  720
e  391  396  194
e  392  398  157
e  392  417  822
e  393  416  741
e  393  436  196
e  393  424  385
e  394  413  310
e  394  423  740
e  394  412  194
e  395  402  346
e  395  406  39
e  395  407  504
e  396  412  720
e  396  409  740
e  397  414  165
e  397  431  293
e  397  433  146
e  398  408  730
e  398  411  933
e  398  420  822
e  399  419  124
e  400  410  196
e  401  413  785
e  402  403  586
e  403  404  39
e  404  415  559
e  404  405  346
e  405  406  586
e  405  422  559
e  406  426  559
e  406  438  504
e  407  438  39
e  407  416  580
e  408  409  933
e  409  418  720
e  409  428  822
e  409  411  730
e  410  421  195
e  410  455  767
e  410  429  588
e  411  427  822
e  412  418  740
e  413  450  799
e  413  459  459
e  413  442  740
e  414  419  293
e  415  417  353
e  415  422  346
e  416  447  559
e  416  508  933
e  416  470  196
e  417  420  157
e  417  425  346
e  418  423  194
e  418  435  822
e  419  451  73
e  419  444  146
e  419  431  165
e  420  427  933
e  420  430  346
e  421  432  767
e  422  425  353
e  422  426  586
e  423  442  310
e  423  445  822
e  424  432  196
e  425  430  157
e  425  434  586
e  426  434  353
e  426  448  157
e  426  443  504
e  427  428  730
e  427  437  346
e  428  435  720
e  428  449  346
e  429  481  767
e  429  489  732
e  430  437  933
e  430  439  586
e  431  440  146
e  432  436  385
e  432  507  588
e  432  455  195
e  433  440  293
e  433  458  785
e  434  439  157
e  435  445  194
e  435  479  346
e  436  470  741
e  436  524  588
e  437  449  730
e  437  454  586
e  438  443  559
e  439  454  933
e  439  453  504
e  439  448  353
e  440  444  165
e  440  461  785
e  441  489  144
e  441  526  301
e  442  466  459
e  442  468  293
e  442  465  822
e  443  452  157
e  443  446  580
e  444  464  73
e  444  491  740
e  444  469  785
e  445  465  310
e  445  490  293
e  445  498  346
e  446  447  39
e  446  456  157
e  447  475  157
e  447  496  933
e  448  452  504
e  449  479  720
e  449  486  580
e  449  478  504
e  449  472  586
e  450  458  459
e  451  464  146
e  452  453  353
e  452  456  580
e  453  460  933
e  453  457  580
e  454  472  730
e  454  460  504
e  455  481  588
e  456  457  353
e  456  476  933
e  456  475  39
e  457  463  933
e  458  461  293
e  458  459  799
e  459  462  293
e  459  466  740
e  460  474  730
e  460  463  580
e  461  469  165
e  461  462  799
e  462  471  165
e  462  467  740
e  463  477  730
e  463  497  39
e  463  476  353
e  464  473  124
e  464  492  740
e  465  483  293
e  466  467  293
e  467  480  165
e  467  484  822
e  467  468  459
e  468  483  822
e  469  487  740
e  469  471  799
e  470  514  933
e  470  530  588
e  471  480  740
e  472  474  504
e  473  513  822
e  473  503  740
e  474  478  586
e  474  477  580
e  475  485  933
e  476  485  39
e  477  482  586
e  477  505  720
e  477  520  39
e  478  482  580
e  479  498  194
e  479  494  580
e  480  487  799
e  480  488  822
e  481  507  195
e  481  518  732
e  482  486  504
e  482  495  720
e  483  484  459
e  483  490  310
e  484  488  165
e  484  499  310
e  485  497  353
e  485  522  196
e  485  496  157
e  486  494  720
e  487  491  785
e  487  493  73
e  488  501  73
e  488  510  310
e  489  518  767
e  489  535  301
e  490  499  459
e  490  506  346
e  491  492  73
e  492  503  124
e  492  502  822
e  492  493  785
e  493  500  822
e  494  509  194
e  494  495  504
e  495  515  194
e  495  521  293
e  495  505  586
e  496  519  196
e  496  508  559
e  497  520  730
e  497  531  196
e  498  506  293
e  498  509  580
e  499  510  165
e  499  516  346
e  500  501  799
e  500  502  785
e  500  511  124
e  501  525  124
e  502  504  124
e  503  504  822
e  504  513  740
e  504  511  785
e  505  532  293
e  506  516  459
e  506  512  580
e  507  524  385
e  508  514  196
e  509  512  293
e  509  515  504
e  510  527  346
e  511  525  799
e  512  523  459
e  512  517  504
e  514  519  559
e  515  517  293
e  516  527  165
e  516  523  580
e  517  528  459
e  517  521  194
e  519  522  157
e  520  533  196
e  521  532  586
e  522  531  353
e  523  529  165
e  523  528  504
e  524  530  741
e  526  535  144
e  527  529  580
e  528  534  165
e  529  534  504
e  531  533  730
