p   edge 494  938
e  97  114  722
e  98  151  283
e  98  138  64
e  98  103  924
e  99  100  178
e  99  104  663
e  100  105  663
e  101  106  783
e  102  103  648
e  102  109  553
e  103  117  64
e  103  110  553
e  104  147  648
e  104  105  178
e  105  160  648
e  105  107  208
e  106  141  463
e  106  163  217
e  106  187  615
e  106  120  684
e  107  177  648
e  107  122  722
e  108  123  720
e  108  124  644
e  109  110  648
e  109  111  64
e  110  113  64
e  111  113  648
e  112  153  529
e  112  133  495
e  113  117  553
e  113  172  283
e  113  129  48
e  113  116  319
e  114  122  663
e  115  127  648
e  116  127  48
e  117  138  924
e  117  161  283
e  118  126  264
e  119  126  615
e  120  159  615
e  121  146  561
e  122  183  648
e  122  149  906
e  122  128  982
e  123  145  264
e  123  156  483
e  123  132  644
e  124  132  720
e  124  142  483
e  125  385  794
e  125  417  505
e  125  328  483
e  125  318  561
e  126  140  355
e  126  178  783
e  126  169  483
e  126  152  581
e  126  139  992
e  127  129  319
e  127  131  399
e  128  143  906
e  129  180  283
e  129  166  280
e  129  134  399
e  130  133  283
e  131  134  319
e  131  147  280
e  132  144  483
e  133  168  529
e  133  137  30
e  133  135  354
e  134  150  280
e  135  136  30
e  136  137  354
e  136  151  344
e  137  170  529
e  137  173  64
e  137  165  344
e  138  154  283
e  139  145  581
e  140  159  783
e  141  146  217
e  142  144  720
e  142  153  505
e  143  149  982
e  143  332  648
e  143  248  60
e  144  156  644
e  144  158  264
e  144  155  505
e  145  152  992
e  145  157  483
e  146  266  135
e  146  223  483
e  146  163  463
e  147  150  319
e  147  160  178
e  148  248  663
e  149  208  648
e  150  166  399
e  150  164  178
e  151  165  354
e  151  154  64
e  152  162  483
e  153  155  720
e  153  168  495
e  154  167  354
e  154  161  924
e  155  171  264
e  155  185  30
e  155  174  495
e  156  157  264
e  157  162  992
e  157  158  644
e  158  175  992
e  158  171  505
e  159  187  684
e  159  186  483
e  159  178  355
e  160  164  319
e  160  177  208
e  161  193  354
e  161  210  529
e  161  172  553
e  162  169  581
e  162  181  505
e  162  175  644
e  163  212  483
e  163  198  615
e  164  214  399
e  164  230  283
e  164  184  208
e  165  167  64
e  166  192  283
e  166  214  178
e  167  173  344
e  167  194  529
e  167  193  924
e  168  174  720
e  168  170  30
e  169  182  783
e  169  197  505
e  170  176  720
e  170  190  64
e  171  179  992
e  171  188  30
e  172  217  529
e  172  180  48
e  173  190  529
e  174  176  30
e  175  179  505
e  176  185  495
e  176  189  264
e  176  191  64
e  177  184  319
e  177  183  722
e  178  182  483
e  179  181  644
e  179  199  30
e  180  220  529
e  180  192  280
e  181  197  581
e  181  204  783
e  181  216  30
e  182  186  355
e  182  200  505
e  183  196  319
e  183  208  906
e  184  273  283
e  184  196  722
e  185  188  264
e  186  201  684
e  186  211  217
e  186  209  505
e  187  198  217
e  187  201  483
e  188  199  992
e  188  189  495
e  189  202  992
e  189  207  64
e  190  191  720
e  190  194  344
e  191  207  264
e  191  195  344
e  192  225  529
e  192  222  178
e  193  203  529
e  194  195  720
e  194  203  924
e  195  215  264
e  195  206  924
e  196  281  283
e  196  229  906
e  197  200  783
e  198  205  483
e  199  216  644
e  199  202  495
e  200  209  355
e  200  237  30
e  200  204  581
e  201  205  217
e  202  221  644
e  202  241  783
e  202  233  64
e  203  206  720
e  203  210  354
e  204  226  30
e  205  212  615
e  205  238  463
e  205  227  505
e  205  211  684
e  206  232  264
e  206  240  280
e  206  235  553
e  206  213  354
e  207  233  992
e  207  215  344
e  208  229  319
e  208  347  60
e  208  332  982
e  209  219  217
e  210  213  720
e  210  217  553
e  211  219  505
e  212  223  463
e  213  218  553
e  214  222  283
e  215  244  992
e  215  232  924
e  216  226  783
e  216  221  495
e  217  218  720
e  217  220  48
e  218  235  354
e  218  234  280
e  218  224  48
e  219  227  684
e  219  242  30
e  220  224  720
e  220  225  280
e  221  231  783
e  222  257  529
e  222  260  720
e  222  230  399
e  223  306  135
e  223  252  505
e  223  238  615
e  224  228  280
e  225  228  720
e  225  257  178
e  226  237  581
e  226  231  495
e  227  246  463
e  227  255  30
e  228  234  48
e  228  239  354
e  228  253  264
e  228  258  178
e  229  298  283
e  229  324  720
e  229  376  60
e  230  271  720
e  230  273  208
e  231  251  217
e  231  263  64
e  231  241  644
e  232  262  992
e  232  245  280
e  233  256  783
e  233  244  344
e  234  236  354
e  235  236  280
e  236  240  553
e  236  247  264
e  236  239  48
e  237  243  217
e  238  246  505
e  239  249  264
e  240  245  264
e  241  256  64
e  242  243  355
e  242  255  684
e  242  254  495
e  243  250  495
e  244  270  783
e  244  282  280
e  244  262  924
e  245  268  992
e  245  261  48
e  245  247  553
e  246  252  615
e  246  269  30
e  247  249  48
e  248  341  648
e  248  259  773
e  249  261  553
e  249  279  992
e  249  253  354
e  250  251  581
e  250  254  355
e  251  264  355
e  251  267  64
e  252  319  135
e  252  284  30
e  253  274  178
e  254  265  684
e  254  283  64
e  254  264  581
e  255  269  463
e  255  265  495
e  256  263  644
e  256  275  217
e  256  270  344
e  257  258  720
e  258  274  264
e  258  272  399
e  258  260  529
e  259  359  648
e  259  467  720
e  260  271  399
e  261  276  992
e  262  268  280
e  263  267  217
e  264  278  64
e  265  277  463
e  265  285  64
e  266  318  965
e  266  306  483
e  267  278  355
e  267  288  344
e  267  275  644
e  268  282  924
e  268  287  783
e  268  276  48
e  269  284  615
e  269  277  495
e  270  280  217
e  270  286  280
e  271  272  529
e  271  290  208
e  272  294  264
e  272  291  208
e  273  290  720
e  273  281  722
e  274  305  992
e  274  294  399
e  275  280  344
e  276  299  783
e  276  279  553
e  277  300  615
e  277  297  64
e  278  283  581
e  278  289  684
e  278  303  344
e  279  301  783
e  279  304  178
e  280  288  644
e  280  292  280
e  281  295  720
e  281  298  906
e  282  286  783
e  283  285  684
e  284  344  135
e  284  300  495
e  285  297  463
e  285  317  344
e  285  289  581
e  286  292  217
e  286  287  924
e  287  293  217
e  287  299  48
e  288  303  355
e  288  302  280
e  289  309  344
e  290  291  529
e  290  295  722
e  291  311  264
e  291  296  722
e  292  302  644
e  292  293  924
e  293  316  644
e  293  308  48
e  294  348  992
e  294  311  208
e  295  296  529
e  295  307  906
e  296  315  264
e  296  310  906
e  297  330  615
e  297  336  280
e  297  322  344
e  298  307  720
e  299  308  217
e  299  301  553
e  300  363  135
e  300  330  64
e  301  312  217
e  301  320  178
e  302  313  355
e  302  316  924
e  303  309  684
e  303  313  280
e  304  305  354
e  304  320  783
e  305  338  783
e  305  349  217
e  305  348  399
e  306  323  965
e  306  319  505
e  307  310  529
e  307  324  283
e  308  339  644
e  308  312  553
e  309  317  581
e  309  314  280
e  310  325  264
e  310  333  283
e  311  355  992
e  311  315  722
e  312  350  644
e  312  357  684
e  312  327  178
e  313  314  684
e  313  329  924
e  314  321  581
e  314  335  463
e  314  331  924
e  315  360  992
e  315  325  906
e  316  329  355
e  316  334  684
e  316  339  48
e  317  322  463
e  317  321  280
e  318  323  483
e  319  337  965
e  319  344  30
e  320  327  217
e  320  338  354
e  321  326  463
e  322  326  280
e  323  328  561
e  323  337  505
e  324  333  529
e  324  395  60
e  325  368  992
e  325  405  217
e  325  426  60
e  325  377  283
e  326  336  344
e  326  382  615
e  326  351  924
e  326  335  581
e  327  361  684
e  327  340  354
e  328  345  505
e  329  331  684
e  330  384  965
e  330  358  280
e  331  343  463
e  331  346  48
e  331  334  355
e  332  341  60
e  333  377  264
e  333  398  60
e  334  342  48
e  335  343  924
e  336  358  615
e  337  345  561
e  337  352  30
e  338  340  217
e  339  342  684
e  339  350  553
e  340  380  208
e  340  372  399
e  340  349  783
e  341  347  982
e  341  359  773
e  342  346  355
e  342  353  553
e  343  351  581
e  343  356  48
e  344  352  965
e  344  363  495
e  345  417  483
e  345  371  30
e  346  356  463
e  346  354  553
e  347  376  319
e  347  390  773
e  348  366  217
e  348  355  208
e  349  366  399
e  350  353  684
e  351  406  615
e  351  370  48
e  352  371  561
e  352  367  495
e  353  354  355
e  353  362  178
e  353  357  644
e  354  364  463
e  354  365  178
e  355  369  217
e  355  360  722
e  356  370  581
e  356  364  553
e  357  361  178
e  358  389  965
e  358  382  344
e  359  390  982
e  359  403  319
e  359  411  720
e  360  375  217
e  360  368  906
e  361  362  644
e  361  381  355
e  361  400  463
e  361  413  208
e  362  365  355
e  363  367  965
e  364  387  581
e  364  374  178
e  365  374  463
e  365  381  644
e  366  372  783
e  366  369  208
e  367  397  561
e  367  383  64
e  368  378  217
e  369  373  783
e  369  375  722
e  370  415  615
e  370  394  178
e  370  387  553
e  371  465  483
e  371  479  794
e  371  464  280
e  371  445  64
e  371  397  495
e  372  373  208
e  373  380  399
e  373  379  722
e  374  388  581
e  374  442  906
e  374  391  644
e  375  379  783
e  375  378  906
e  376  395  720
e  376  396  773
e  377  407  60
e  378  386  783
e  378  457  60
e  378  405  992
e  379  393  399
e  379  386  906
e  380  414  684
e  380  412  906
e  380  393  722
e  381  391  463
e  382  402  965
e  382  406  924
e  383  384  135
e  383  401  561
e  383  392  280
e  384  389  280
e  385  473  505
e  386  399  399
e  386  434  684
e  386  460  60
e  387  388  178
e  388  394  553
e  388  444  615
e  388  451  965
e  388  462  906
e  389  392  135
e  389  402  344
e  390  396  319
e  391  431  208
e  391  400  355
e  392  416  561
e  392  410  344
e  393  399  906
e  394  427  615
e  395  398  529
e  395  404  773
e  396  404  720
e  396  403  982
e  397  401  64
e  398  407  264
e  398  408  773
e  399  412  722
e  399  420  684
e  400  423  208
e  401  445  495
e  401  416  280
e  402  410  135
e  402  424  924
e  403  409  720
e  404  408  529
e  404  409  982
e  405  453  60
e  406  424  965
e  406  415  48
e  407  426  283
e  407  418  773
e  408  418  264
e  408  421  982
e  409  421  529
e  409  411  319
e  410  463  561
e  410  470  178
e  410  440  924
e  411  433  529
e  411  467  648
e  412  419  684
e  413  414  354
e  413  423  463
e  413  422  906
e  414  419  906
e  415  432  965
e  415  427  178
e  416  456  495
e  416  463  344
e  417  473  794
e  417  465  30
e  418  452  283
e  418  474  217
e  418  436  982
e  419  422  354
e  419  420  722
e  420  425  354
e  420  430  463
e  420  434  399
e  421  436  264
e  421  433  319
e  422  428  463
e  422  425  722
e  423  431  355
e  423  428  906
e  424  440  135
e  424  432  48
e  425  429  463
e  426  453  217
e  426  452  773
e  427  438  965
e  427  444  553
e  428  435  355
e  428  429  722
e  429  437  355
e  429  430  354
e  430  441  355
e  430  439  399
e  431  435  906
e  432  447  135
e  432  438  178
e  433  449  264
e  433  483  648
e  434  439  463
e  435  443  644
e  435  437  722
e  436  478  217
e  436  449  319
e  437  448  644
e  437  461  399
e  437  441  354
e  438  450  135
e  438  446  553
e  439  454  355
e  440  455  178
e  440  447  48
e  441  454  399
e  442  443  208
e  442  462  581
e  443  466  581
e  443  448  722
e  444  446  965
e  445  456  280
e  446  459  135
e  446  491  906
e  446  451  615
e  447  450  178
e  448  469  581
e  448  468  399
e  449  485  648
e  450  455  48
e  450  488  561
e  450  459  553
e  451  477  906
e  452  458  217
e  453  457  992
e  453  458  773
e  454  461  354
e  454  472  644
e  455  470  924
e  455  486  561
e  456  464  64
e  456  492  794
e  457  460  783
e  457  471  773
e  458  471  992
e  458  484  982
e  458  474  283
e  459  493  906
e  460  475  773
e  461  468  644
e  462  477  965
e  462  466  208
e  463  482  178
e  464  487  794
e  465  476  794
e  466  480  965
e  466  469  722
e  467  483  529
e  468  472  354
e  469  481  965
e  470  482  561
e  471  475  783
e  473  489  214
e  473  476  30
e  474  478  982
e  476  490  214
e  476  479  483
e  477  491  615
e  477  480  208
e  478  484  283
e  479  487  280
e  480  481  722
e  482  486  924
e  483  485  264
e  486  488  48
e  487  492  64
e  489  490  30
e  491  493  135
