p   edge 441  838
e  134  154  693
e  134  146  728
e  135  145  148
e  136  137  237
e  136  139  282
e  136  150  675
e  137  145  675
e  138  156  441
e  138  170  363
e  139  184  414
e  139  151  675
e  140  143  693
e  140  144  956
e  141  143  838
e  142  157  772
e  143  149  42
e  143  166  148
e  143  148  956
e  144  148  693
e  144  147  860
e  145  150  237
e  145  155  282
e  145  153  218
e  146  159  693
e  146  157  783
e  147  152  693
e  148  172  148
e  148  175  728
e  148  152  860
e  149  161  148
e  150  151  282
e  151  193  414
e  151  173  838
e  151  163  218
e  151  155  237
e  152  164  728
e  152  154  163
e  153  162  282
e  153  161  838
e  154  159  728
e  155  162  218
e  156  195  656
e  156  189  363
e  157  165  693
e  157  160  504
e  158  168  131
e  159  164  163
e  159  165  783
e  160  181  693
e  160  185  978
e  161  167  282
e  161  166  42
e  162  163  237
e  162  167  838
e  163  169  838
e  164  175  860
e  164  178  148
e  164  171  783
e  165  171  163
e  165  191  148
e  165  181  504
e  166  176  282
e  166  172  956
e  167  169  237
e  167  176  42
e  168  185  772
e  168  179  28
e  169  173  218
e  169  256  414
e  169  230  728
e  169  186  42
e  170  189  441
e  170  198  262
e  171  182  148
e  172  187  282
e  172  177  728
e  173  216  414
e  174  180  414
e  175  177  148
e  176  186  237
e  176  190  728
e  176  187  956
e  177  188  282
e  177  192  783
e  177  178  860
e  178  182  783
e  179  205  772
e  179  199  329
e  180  183  262
e  181  209  148
e  181  200  978
e  182  192  860
e  182  197  282
e  182  226  978
e  182  191  163
e  183  184  345
e  183  194  113
e  183  202  467
e  183  204  675
e  184  193  675
e  185  200  693
e  185  205  28
e  186  201  728
e  187  188  728
e  188  190  956
e  188  203  237
e  188  196  783
e  189  211  656
e  189  206  262
e  190  201  237
e  191  219  978
e  191  209  504
e  192  196  282
e  193  204  345
e  193  212  467
e  193  216  838
e  194  198  467
e  195  220  262
e  195  211  363
e  196  207  237
e  196  197  860
e  197  221  237
e  197  229  978
e  198  206  441
e  198  202  113
e  199  217  772
e  200  213  148
e  200  238  28
e  201  230  42
e  201  215  783
e  201  203  956
e  202  210  441
e  202  208  675
e  203  207  783
e  204  208  467
e  205  238  693
e  205  217  329
e  206  214  656
e  206  210  113
e  207  215  956
e  207  262  978
e  207  221  860
e  208  218  441
e  208  212  345
e  209  213  978
e  210  222  656
e  210  218  675
e  211  214  262
e  212  231  441
e  212  225  838
e  213  219  504
e  213  242  282
e  213  245  329
e  214  220  363
e  214  222  113
e  215  248  42
e  215  273  414
e  215  275  467
e  216  225  467
e  216  256  218
e  217  241  693
e  217  297  148
e  217  266  131
e  218  223  656
e  218  235  838
e  218  231  345
e  219  226  163
e  219  239  282
e  220  224  178
e  220  227  113
e  221  243  978
e  222  227  363
e  222  223  675
e  223  228  363
e  223  236  838
e  224  240  519
e  224  233  675
e  225  232  441
e  225  249  656
e  225  261  728
e  225  259  218
e  226  229  282
e  227  228  675
e  228  234  178
e  229  243  237
e  229  247  504
e  229  239  163
e  230  257  414
e  230  248  783
e  231  232  838
e  232  235  345
e  232  237  656
e  233  234  113
e  233  244  519
e  234  252  519
e  234  250  838
e  235  236  656
e  236  251  178
e  236  237  345
e  237  279  178
e  237  299  519
e  237  272  728
e  237  249  441
e  238  241  329
e  239  242  504
e  240  253  370
e  240  244  675
e  241  246  148
e  242  247  163
e  242  269  329
e  243  262  860
e  243  303  467
e  243  312  656
e  243  320  329
e  243  283  504
e  244  254  370
e  244  252  113
e  245  246  28
e  245  269  282
e  246  281  282
e  246  368  131
e  246  297  693
e  247  283  237
e  247  294  329
e  248  263  414
e  249  267  728
e  250  251  363
e  250  255  519
e  251  280  519
e  251  279  345
e  252  258  370
e  252  255  838
e  253  254  675
e  254  293  262
e  254  271  838
e  254  258  113
e  255  264  370
e  255  300  345
e  255  280  363
e  256  259  467
e  256  257  728
e  257  260  467
e  257  263  783
e  258  264  838
e  259  260  728
e  260  261  218
e  260  268  656
e  260  265  783
e  261  267  656
e  262  285  467
e  263  265  467
e  263  273  42
e  264  271  113
e  264  358  978
e  264  319  728
e  264  306  345
e  265  270  656
e  265  274  42
e  266  344  148
e  267  272  441
e  267  276  783
e  267  268  218
e  268  270  783
e  269  294  163
e  269  311  237
e  269  281  28
e  270  276  218
e  270  278  441
e  270  282  42
e  271  334  262
e  271  375  978
e  272  301  519
e  272  277  783
e  273  274  467
e  274  282  656
e  274  287  978
e  274  275  414
e  275  284  978
e  276  277  441
e  277  305  519
e  277  314  978
e  277  278  218
e  278  304  978
e  278  288  42
e  279  286  519
e  280  286  345
e  281  324  237
e  281  371  656
e  281  395  131
e  282  288  441
e  282  289  978
e  283  296  329
e  284  285  956
e  284  287  414
e  285  290  414
e  285  292  656
e  285  303  860
e  286  300  363
e  286  309  370
e  286  302  728
e  286  299  178
e  287  289  656
e  287  290  956
e  288  295  978
e  289  295  441
e  289  291  956
e  290  291  656
e  291  298  441
e  291  313  860
e  291  292  414
e  292  307  860
e  293  334  838
e  294  296  237
e  295  304  42
e  295  328  519
e  295  298  956
e  296  320  504
e  296  339  656
e  296  327  28
e  296  311  163
e  297  344  131
e  298  336  519
e  298  322  860
e  299  301  728
e  300  306  370
e  301  302  178
e  301  305  783
e  302  310  370
e  302  308  783
e  303  307  656
e  304  314  218
e  304  323  519
e  305  308  178
e  305  318  978
e  306  316  728
e  306  309  363
e  307  313  414
e  307  340  441
e  307  335  329
e  307  312  467
e  308  315  370
e  308  321  978
e  309  310  728
e  310  316  363
e  310  315  783
e  311  324  28
e  312  331  329
e  313  322  441
e  314  318  519
e  315  317  363
e  315  326  978
e  316  319  345
e  316  317  783
e  317  325  345
e  317  330  978
e  318  321  178
e  318  323  218
e  319  325  783
e  320  331  656
e  321  326  370
e  321  329  218
e  322  348  519
e  322  343  329
e  322  340  414
e  323  329  178
e  323  328  42
e  324  327  163
e  324  353  656
e  325  338  978
e  326  330  363
e  326  333  218
e  327  347  656
e  328  332  178
e  328  336  956
e  329  333  370
e  329  332  42
e  330  338  345
e  330  357  42
e  330  349  218
e  331  335  467
e  331  339  504
e  332  337  370
e  333  349  363
e  333  337  42
e  334  360  675
e  334  401  978
e  335  342  441
e  335  341  504
e  336  346  370
e  336  348  860
e  337  351  363
e  337  345  956
e  338  359  728
e  338  390  113
e  338  394  329
e  338  373  42
e  339  341  467
e  339  347  28
e  340  342  329
e  341  352  441
e  341  350  28
e  342  343  414
e  342  352  504
e  343  355  519
e  343  354  504
e  344  368  693
e  344  411  656
e  344  399  772
e  345  346  178
e  345  364  363
e  345  369  329
e  345  363  860
e  346  356  860
e  347  350  467
e  347  353  163
e  348  356  370
e  348  355  329
e  349  351  42
e  350  361  441
e  350  367  163
e  351  357  218
e  351  380  345
e  351  364  956
e  352  354  414
e  352  361  28
e  353  367  467
e  353  371  237
e  354  370  519
e  354  365  28
e  355  362  370
e  355  370  504
e  356  363  178
e  356  362  329
e  357  373  345
e  358  359  783
e  358  375  113
e  359  386  113
e  360  410  978
e  361  365  414
e  361  378  163
e  362  366  178
e  362  379  28
e  362  376  504
e  363  366  329
e  364  384  345
e  364  374  329
e  365  372  519
e  365  391  163
e  366  369  860
e  366  381  363
e  366  382  28
e  367  378  441
e  367  389  237
e  368  395  282
e  368  407  656
e  369  374  363
e  370  376  370
e  370  372  28
e  371  389  467
e  371  403  131
e  372  377  370
e  372  392  163
e  373  388  329
e  373  380  218
e  374  385  345
e  374  381  860
e  375  401  262
e  375  386  783
e  376  377  28
e  377  379  504
e  377  383  178
e  377  397  163
e  378  391  414
e  378  398  519
e  378  402  237
e  379  382  178
e  380  387  329
e  380  384  956
e  381  405  345
e  381  396  28
e  382  396  363
e  382  383  504
e  383  400  363
e  383  406  163
e  384  385  329
e  385  387  956
e  385  393  218
e  385  413  28
e  385  405  860
e  386  422  262
e  386  390  728
e  387  388  218
e  388  394  42
e  388  430  28
e  388  393  956
e  389  402  441
e  389  412  131
e  390  428  262
e  390  414  329
e  391  392  519
e  392  397  370
e  392  398  414
e  393  419  28
e  394  414  113
e  394  433  28
e  395  403  656
e  396  408  345
e  396  400  504
e  397  406  178
e  397  434  131
e  397  425  237
e  397  404  414
e  398  404  370
e  398  409  237
e  399  423  656
e  400  418  345
e  400  426  163
e  401  410  675
e  401  422  783
e  402  409  519
e  402  416  131
e  403  412  467
e  403  421  693
e  403  407  282
e  404  415  237
e  405  408  28
e  406  426  363
e  406  440  131
e  407  411  693
e  408  413  860
e  408  418  504
e  409  415  370
e  409  417  131
e  410  424  838
e  411  421  282
e  411  431  467
e  411  423  772
e  412  416  441
e  412  427  693
e  413  419  218
e  414  432  262
e  415  425  414
e  415  420  131
e  416  417  519
e  416  437  693
e  417  420  370
e  417  438  693
e  419  430  956
e  420  429  414
e  420  439  693
e  421  427  467
e  422  435  329
e  422  428  728
e  423  436  148
e  425  429  131
e  427  437  441
e  427  431  282
e  428  432  329
e  429  434  237
e  430  433  42
e  432  435  728
e  434  440  178
e  437  438  519
e  438  439  370
