p   edge 362  676
e  105  141  657
e  106  240  267
e  106  248  18
e  106  120  588
e  107  109  68
e  108  173  570
e  108  230  600
e  108  327  404
e  109  112  728
e  109  125  304
e  109  115  897
e  110  117  775
e  110  142  657
e  111  113  702
e  112  122  304
e  113  116  52
e  113  123  668
e  113  119  359
e  114  117  18
e  115  128  304
e  115  130  379
e  116  133  576
e  116  131  668
e  117  139  5
e  117  167  443
e  117  150  657
e  118  166  326
e  118  133  702
e  119  121  668
e  120  161  18
e  121  123  359
e  121  137  52
e  121  153  576
e  121  158  760
e  122  159  404
e  122  154  897
e  122  125  728
e  123  131  52
e  124  130  326
e  125  128  897
e  126  132  657
e  127  196  282
e  128  154  728
e  128  170  404
e  128  144  379
e  129  132  825
e  129  136  35
e  130  144  304
e  130  134  694
e  131  143  576
e  131  137  359
e  132  135  285
e  132  138  35
e  133  177  326
e  133  143  668
e  134  147  304
e  134  166  30
e  135  141  996
e  135  140  35
e  136  138  825
e  137  148  576
e  138  140  285
e  138  149  996
e  139  161  443
e  140  145  996
e  141  142  404
e  141  145  35
e  142  150  775
e  142  146  35
e  143  185  326
e  143  148  359
e  144  174  404
e  144  147  694
e  145  146  404
e  145  149  285
e  146  152  775
e  146  164  68
e  146  151  285
e  147  181  404
e  147  178  30
e  148  202  326
e  148  153  52
e  149  151  404
e  150  190  443
e  150  152  35
e  151  163  68
e  151  155  826
e  152  197  443
e  152  165  68
e  153  225  326
e  153  199  760
e  154  168  404
e  155  156  825
e  155  162  68
e  156  157  996
e  156  160  68
e  157  159  68
e  158  199  576
e  158  215  633
e  159  160  996
e  159  168  897
e  160  162  825
e  160  179  775
e  160  171  897
e  161  248  588
e  161  232  657
e  161  167  5
e  162  163  826
e  162  172  775
e  163  164  285
e  163  169  775
e  164  165  775
e  165  218  443
e  165  208  379
e  165  194  897
e  165  169  285
e  166  178  304
e  166  177  702
e  167  190  657
e  168  171  996
e  168  170  728
e  169  192  897
e  169  172  826
e  170  175  996
e  170  174  379
e  171  180  775
e  171  182  379
e  171  175  728
e  172  183  897
e  172  179  825
e  173  215  600
e  174  176  996
e  174  181  694
e  175  176  379
e  176  182  728
e  176  186  775
e  176  188  694
e  177  187  304
e  177  185  668
e  178  204  404
e  178  187  702
e  179  180  897
e  180  183  825
e  180  184  379
e  181  188  996
e  181  204  30
e  182  184  775
e  183  192  826
e  183  189  379
e  184  189  825
e  184  186  728
e  185  193  304
e  185  202  359
e  186  191  825
e  186  195  694
e  187  212  404
e  187  193  668
e  188  195  775
e  188  213  30
e  189  200  826
e  189  191  728
e  190  232  5
e  190  197  35
e  191  207  285
e  191  205  694
e  192  194  285
e  192  200  379
e  193  214  404
e  193  203  359
e  194  201  379
e  195  205  825
e  195  216  30
e  196  198  586
e  197  247  5
e  197  218  68
e  198  211  762
e  198  240  30
e  199  227  326
e  199  267  404
e  199  264  633
e  200  201  285
e  201  208  897
e  201  229  443
e  201  206  728
e  202  203  304
e  202  225  52
e  203  224  404
e  203  237  760
e  203  231  52
e  204  213  996
e  204  212  702
e  205  219  285
e  205  234  30
e  206  207  826
e  206  220  694
e  207  219  694
e  208  226  443
e  209  210  282
e  209  330  367
e  210  211  270
e  210  346  367
e  210  260  30
e  211  254  30
e  212  217  996
e  212  214  668
e  213  216  775
e  213  217  702
e  214  222  996
e  214  224  359
e  215  264  576
e  215  282  404
e  215  230  570
e  216  234  825
e  216  221  702
e  217  221  775
e  217  222  668
e  218  294  5
e  218  226  379
e  219  220  826
e  219  242  30
e  220  239  443
e  220  245  30
e  221  236  825
e  221  223  668
e  222  223  775
e  222  228  359
e  223  241  825
e  223  233  359
e  224  228  996
e  224  243  760
e  225  231  304
e  225  227  760
e  226  312  5
e  226  320  702
e  226  229  897
e  227  235  304
e  227  266  404
e  228  233  775
e  229  311  702
e  229  238  694
e  230  290  404
e  231  235  760
e  232  274  588
e  232  247  35
e  233  262  825
e  233  271  443
e  233  250  760
e  234  242  285
e  234  236  702
e  235  237  52
e  235  244  404
e  236  246  285
e  236  241  668
e  237  243  404
e  238  239  728
e  238  281  702
e  239  273  702
e  239  253  30
e  240  254  762
e  240  295  18
e  241  252  285
e  241  263  443
e  241  262  359
e  242  245  826
e  242  246  702
e  243  251  775
e  243  244  52
e  244  257  775
e  244  277  633
e  244  270  326
e  244  266  304
e  245  253  443
e  245  249  702
e  246  249  826
e  246  252  668
e  247  284  588
e  247  294  68
e  248  295  267
e  248  274  657
e  249  255  443
e  249  256  668
e  250  251  996
e  250  278  443
e  250  259  52
e  251  257  52
e  252  256  826
e  252  261  443
e  253  255  702
e  254  260  270
e  254  306  18
e  255  273  30
e  255  283  728
e  255  258  668
e  256  258  443
e  257  259  996
e  257  280  633
e  258  287  728
e  258  272  359
e  258  261  826
e  259  289  443
e  259  285  633
e  260  329  657
e  260  315  18
e  261  268  359
e  261  263  285
e  262  265  443
e  263  265  359
e  264  269  404
e  265  268  285
e  265  279  760
e  265  271  825
e  266  267  326
e  267  270  304
e  267  269  633
e  268  272  826
e  268  291  760
e  269  276  304
e  269  288  775
e  269  282  576
e  270  276  633
e  271  278  760
e  272  342  728
e  272  293  760
e  273  281  728
e  274  304  267
e  274  284  35
e  275  330  586
e  276  277  326
e  276  286  775
e  277  280  775
e  278  279  825
e  278  289  52
e  279  291  285
e  279  302  52
e  280  285  996
e  280  286  326
e  281  311  694
e  281  299  668
e  281  283  30
e  282  292  775
e  282  290  570
e  283  287  668
e  284  313  267
e  284  318  68
e  285  308  443
e  285  307  570
e  285  298  326
e  286  298  996
e  286  297  576
e  286  288  304
e  287  299  30
e  287  322  694
e  287  342  359
e  288  292  576
e  289  302  825
e  289  308  633
e  290  296  775
e  290  337  566
e  290  327  600
e  291  293  826
e  291  321  52
e  292  297  304
e  292  296  570
e  293  333  52
e  294  318  588
e  294  312  379
e  295  306  762
e  295  304  657
e  296  300  304
e  296  309  996
e  296  339  566
e  297  301  996
e  297  300  570
e  298  305  570
e  298  301  576
e  299  316  694
e  300  303  996
e  301  303  570
e  302  321  285
e  302  328  633
e  303  305  576
e  303  310  326
e  303  352  443
e  303  309  304
e  304  314  762
e  304  313  35
e  305  307  326
e  306  315  270
e  306  314  657
e  307  326  443
e  307  310  576
e  308  328  825
e  308  326  570
e  309  358  566
e  310  336  443
e  311  320  897
e  311  316  668
e  312  324  588
e  312  341  702
e  313  319  762
e  313  332  68
e  314  317  270
e  314  319  35
e  315  317  657
e  316  323  897
e  316  322  30
e  317  329  18
e  317  325  35
e  318  332  267
e  318  324  379
e  319  325  270
e  319  338  68
e  320  341  5
e  320  323  668
e  321  333  826
e  321  347  633
e  322  334  897
e  323  343  5
e  323  334  30
e  324  335  267
e  324  348  702
e  325  350  68
e  326  336  576
e  327  331  566
e  328  347  285
e  330  345  863
e  330  346  282
e  331  337  600
e  331  340  775
e  332  338  762
e  332  335  379
e  333  356  633
e  334  353  5
e  335  344  762
e  335  354  702
e  336  352  326
e  337  339  775
e  338  350  270
e  338  344  379
e  339  358  996
e  339  340  600
e  341  348  588
e  341  343  668
e  343  349  588
e  343  353  30
e  344  351  270
e  344  360  702
e  347  356  826
e  348  354  267
e  348  349  668
e  349  355  267
e  349  357  30
e  350  351  379
e  353  357  588
e  354  360  762
e  354  355  668
e  355  361  762
e  355  359  30
e  357  359  267
e  360  361  668
