p   edge 1812  3451
e  84  149  273
e  84  108  503
e  85  86  698
e  86  87  747
e  86  106  490
e  87  88  33
e  87  125  490
e  88  89  640
e  88  234  596
e  88  170  490
e  90  134  880
e  90  91  549
e  91  138  880
e  91  93  162
e  92  179  860
e  92  157  646
e  92  128  425
e  93  162  880
e  93  96  290
e  94  167  110
e  94  101  795
e  95  105  140
e  95  97  884
e  96  178  880
e  96  385  472
e  96  133  66
e  97  117  140
e  97  115  359
e  98  118  157
e  98  100  917
e  99  110  508
e  99  109  830
e  100  122  157
e  100  127  472
e  101  213  110
e  101  202  256
e  101  130  284
e  102  124  860
e  102  123  891
e  103  140  346
e  104  113  352
e  104  112  650
e  105  150  917
e  105  165  359
e  105  117  884
e  106  125  747
e  107  141  965
e  107  236  963
e  108  124  273
e  109  129  508
e  109  542  333
e  109  1188  346
e  109  1798  916
e  110  161  333
e  110  129  830
e  111  131  784
e  111  140  41
e  112  116  352
e  112  201  41
e  113  182  735
e  113  195  538
e  113  116  650
e  114  115  814
e  115  136  140
e  115  164  613
e  115  121  802
e  116  204  538
e  116  209  41
e  117  136  359
e  118  148  408
e  118  122  917
e  119  235  346
e  119  167  959
e  120  126  365
e  120  289  814
e  121  145  613
e  122  156  408
e  122  155  472
e  123  142  860
e  123  135  117
e  124  149  503
e  124  211  747
e  124  207  212
e  124  142  891
e  125  170  33
e  125  208  273
e  125  158  698
e  126  144  498
e  126  256  814
e  127  155  157
e  127  193  652
e  128  139  646
e  129  180  333
e  130  172  256
e  130  143  235
e  131  154  41
e  132  147  683
e  132  220  191
e  132  216  109
e  133  362  472
e  133  137  192
e  134  190  405
e  134  138  549
e  135  152  860
e  135  151  212
e  136  165  884
e  136  169  917
e  136  171  613
e  137  269  472
e  138  200  405
e  138  162  162
e  139  157  425
e  139  198  459
e  140  154  784
e  140  181  939
e  141  198  916
e  141  244  963
e  142  174  212
e  142  152  117
e  143  163  256
e  143  153  549
e  144  184  544
e  144  221  814
e  145  146  549
e  145  164  802
e  146  159  691
e  147  193  191
e  148  222  253
e  148  156  917
e  149  192  747
e  150  188  526
e  150  166  359
e  151  160  860
e  152  160  212
e  153  161  256
e  154  168  704
e  154  203  277
e  154  260  250
e  154  302  429
e  154  245  939
e  155  177  408
e  155  238  652
e  156  177  472
e  157  273  860
e  157  272  459
e  158  192  273
e  159  187  140
e  159  176  223
e  160  174  117
e  160  239  747
e  160  191  23
e  160  173  327
e  161  163  549
e  161  180  830
e  162  243  405
e  162  178  290
e  163  172  235
e  163  259  830
e  164  171  140
e  165  166  917
e  166  199  526
e  166  169  884
e  167  254  346
e  167  213  795
e  168  175  277
e  169  228  526
e  169  197  613
e  170  379  596
e  170  282  273
e  171  197  917
e  171  185  691
e  172  202  284
e  172  420  346
e  172  313  830
e  173  179  23
e  174  207  891
e  174  223  747
e  175  201  250
e  175  203  704
e  176  226  140
e  176  196  819
e  177  232  253
e  177  292  652
e  178  304  405
e  178  368  965
e  178  465  916
e  178  410  472
e  179  191  327
e  179  273  646
e  180  259  549
e  180  485  346
e  180  542  508
e  181  245  784
e  181  235  429
e  182  194  538
e  183  194  958
e  184  212  814
e  185  186  549
e  185  214  917
e  186  187  802
e  186  227  917
e  187  226  223
e  188  206  885
e  188  199  359
e  189  216  921
e  189  242  191
e  190  236  198
e  190  200  549
e  191  251  747
e  191  320  646
e  192  208  698
e  192  233  212
e  192  211  503
e  193  238  157
e  193  250  109
e  193  220  683
e  194  205  916
e  194  225  975
e  194  224  650
e  194  195  735
e  195  204  650
e  196  247  140
e  196  212  847
e  197  237  526
e  197  214  691
e  198  272  425
e  198  353  860
e  198  276  963
e  199  210  885
e  199  248  613
e  199  228  884
e  200  253  198
e  200  271  965
e  200  243  162
e  201  209  352
e  201  240  704
e  202  335  110
e  202  374  346
e  203  240  250
e  204  224  735
e  204  246  975
e  204  252  41
e  205  218  975
e  206  215  422
e  206  210  359
e  207  217  747
e  208  282  33
e  208  258  212
e  209  252  538
e  209  261  704
e  210  219  422
e  210  257  613
e  211  217  212
e  212  263  140
e  212  221  544
e  213  301  346
e  213  335  256
e  214  281  526
e  214  227  549
e  215  219  359
e  216  230  191
e  217  233  503
e  217  223  891
e  218  306  41
e  218  262  650
e  218  225  916
e  219  229  1000
e  219  295  191
e  219  267  613
e  220  230  109
e  221  308  140
e  221  256  498
e  222  231  472
e  223  275  503
e  223  294  698
e  223  274  23
e  223  239  117
e  224  241  975
e  225  241  650
e  226  265  917
e  226  247  819
e  227  336  526
e  227  316  819
e  227  264  223
e  228  237  613
e  229  285  191
e  230  250  683
e  230  337  157
e  230  333  359
e  230  268  849
e  230  242  921
e  231  232  917
e  231  270  126
e  232  280  126
e  232  296  652
e  233  258  698
e  233  275  891
e  234  379  490
e  235  278  784
e  235  254  959
e  236  244  965
e  236  253  549
e  237  248  884
e  237  266  885
e  237  281  691
e  238  292  408
e  238  303  253
e  238  298  109
e  239  251  23
e  240  261  352
e  240  260  277
e  241  262  916
e  241  287  41
e  241  246  735
e  242  249  849
e  243  293  965
e  243  304  290
e  244  276  916
e  244  255  549
e  245  278  429
e  246  277  41
e  247  279  917
e  247  263  847
e  248  257  885
e  249  268  921
e  249  285  359
e  250  298  157
e  251  274  117
e  251  321  698
e  251  343  646
e  252  277  975
e  252  327  704
e  253  255  965
e  254  288  784
e  254  301  795
e  255  286  916
e  255  299  162
e  255  271  198
e  256  375  140
e  256  289  365
e  257  267  422
e  257  266  884
e  258  329  33
e  258  322  23
e  258  284  891
e  259  313  235
e  259  454  346
e  260  315  352
e  260  324  429
e  261  327  538
e  261  357  429
e  261  315  277
e  262  297  41
e  263  290  917
e  263  308  544
e  264  265  802
e  264  283  819
e  265  279  819
e  266  291  422
e  266  310  691
e  267  311  191
e  267  291  884
e  268  318  359
e  269  270  249
e  269  362  192
e  270  409  192
e  270  280  917
e  271  293  162
e  272  312  860
e  273  320  327
e  273  312  459
e  274  300  698
e  275  284  698
e  276  354  860
e  276  286  549
e  277  287  735
e  277  449  959
e  277  398  704
e  278  302  939
e  278  288  959
e  279  283  802
e  279  290  847
e  280  434  192
e  280  323  652
e  281  310  885
e  281  360  191
e  281  336  549
e  282  522  596
e  282  329  212
e  283  316  223
e  283  309  847
e  284  305  23
e  284  294  503
e  285  318  921
e  285  295  1000
e  286  373  860
e  286  319  162
e  287  297  916
e  287  527  959
e  288  314  939
e  288  345  250
e  288  344  795
e  289  458  140
e  289  307  894
e  290  309  802
e  290  328  544
e  291  325  191
e  291  317  691
e  292  296  253
e  293  299  198
e  293  326  290
e  294  300  23
e  295  311  613
e  296  323  126
e  296  361  109
e  296  303  408
e  297  306  650
e  297  498  814
e  297  550  959
e  298  334  253
e  298  340  359
e  298  337  683
e  299  319  916
e  299  341  290
e  300  305  503
e  300  321  117
e  301  344  784
e  301  355  256
e  302  324  250
e  302  314  959
e  303  334  109
e  304  326  965
e  305  322  891
e  305  414  33
e  305  413  117
e  306  332  958
e  306  457  814
e  307  450  41
e  307  358  67
e  308  328  917
e  308  375  498
e  309  347  223
e  309  376  526
e  309  401  191
e  309  400  544
e  310  317  422
e  310  339  191
e  311  350  921
e  311  405  157
e  311  348  691
e  311  325  884
e  312  370  327
e  312  412  747
e  312  356  963
e  312  353  425
e  313  436  346
e  314  331  250
e  315  342  429
e  316  359  526
e  316  347  847
e  317  330  191
e  318  333  849
e  318  351  157
e  318  349  613
e  319  425  860
e  319  352  290
e  320  343  747
e  320  370  459
e  321  413  503
e  321  494  33
e  321  521  963
e  321  493  646
e  322  371  33
e  323  453  192
e  323  490  359
e  323  367  109
e  324  342  352
e  324  331  959
e  325  330  691
e  326  341  198
e  326  369  916
e  326  368  405
e  327  398  975
e  327  397  959
e  327  380  429
e  328  400  802
e  328  451  191
e  328  399  498
e  329  589  596
e  329  371  23
e  330  348  884
e  330  438  157
e  330  445  253
e  330  421  847
e  330  339  422
e  331  346  352
e  331  345  939
e  332  417  814
e  333  338  157
e  334  361  408
e  334  378  126
e  334  363  359
e  335  355  346
e  336  377  191
e  336  359  819
e  337  338  359
e  338  340  683
e  338  384  613
e  338  351  849
e  339  402  847
e  339  360  885
e  340  363  253
e  341  352  916
e  342  357  277
e  342  346  959
e  343  493  698
e  343  381  459
e  344  394  250
e  344  437  256
e  345  395  352
e  345  394  795
e  346  364  277
e  346  396  538
e  346  395  939
e  347  365  526
e  348  419  157
e  349  350  1000
e  349  366  157
e  350  372  157
e  351  366  613
e  352  473  860
e  352  531  472
e  352  466  405
e  352  369  198
e  353  354  963
e  354  356  425
e  354  373  549
e  355  437  784
e  355  374  110
e  356  416  747
e  356  390  549
e  357  380  538
e  357  364  959
e  358  417  41
e  359  383  191
e  359  365  847
e  360  377  549
e  361  367  126
e  362  385  66
e  362  409  249
e  363  393  126
e  363  387  613
e  364  382  538
e  365  386  191
e  365  376  223
e  366  384  849
e  366  389  253
e  366  372  1000
e  367  408  359
e  367  378  408
e  368  411  916
e  369  411  405
e  370  381  747
e  371  623  596
e  371  724  963
e  371  414  891
e  372  392  253
e  372  405  921
e  373  390  425
e  373  425  162
e  374  420  284
e  375  399  917
e  375  458  365
e  376  391  191
e  377  383  819
e  378  393  359
e  379  495  640
e  379  522  273
e  380  382  959
e  381  418  963
e  381  412  327
e  382  397  429
e  382  428  975
e  382  486  795
e  382  396  277
e  383  386  847
e  384  388  253
e  385  410  880
e  385  435  249
e  386  404  885
e  386  391  223
e  387  388  683
e  387  415  126
e  387  406  1000
e  388  389  849
e  389  392  1000
e  390  430  747
e  390  478  162
e  391  432  885
e  391  529  253
e  391  480  544
e  391  401  526
e  392  407  683
e  392  439  126
e  392  422  691
e  393  408  408
e  393  415  613
e  394  431  352
e  394  474  256
e  395  443  538
e  395  431  795
e  396  455  795
e  396  443  939
e  397  426  975
e  398  426  959
e  399  496  191
e  399  528  41
e  399  479  365
e  400  440  191
e  401  440  544
e  402  403  819
e  402  421  422
e  403  404  549
e  403  427  422
e  404  444  422
e  404  432  223
e  405  419  691
e  406  407  849
e  406  424  126
e  407  433  126
e  408  490  109
e  408  530  192
e  408  429  613
e  409  435  66
e  409  434  917
e  410  469  916
e  410  446  249
e  411  466  198
e  411  472  472
e  411  465  965
e  412  416  963
e  413  467  33
e  414  657  963
e  414  467  117
e  415  429  408
e  415  424  1000
e  416  418  327
e  416  430  549
e  417  450  67
e  417  591  917
e  417  672  191
e  417  457  958
e  418  507  698
e  418  442  549
e  419  423  253
e  419  438  884
e  420  436  830
e  421  460  253
e  421  427  819
e  422  423  921
e  422  447  126
e  422  461  884
e  423  441  884
e  424  452  408
e  424  482  691
e  424  433  849
e  425  478  425
e  425  492  747
e  425  473  290
e  426  449  704
e  426  428  429
e  427  468  253
e  427  444  549
e  428  456  704
e  428  671  814
e  428  511  795
e  429  535  192
e  429  560  880
e  429  452  1000
e  430  442  327
e  430  483  162
e  431  448  538
e  431  509  256
e  432  459  422
e  432  501  253
e  433  462  691
e  433  439  683
e  434  464  880
e  434  453  652
e  435  446  880
e  436  545  784
e  436  454  235
e  437  474  250
e  437  543  830
e  438  441  253
e  439  447  691
e  440  480  526
e  440  581  253
e  440  451  802
e  441  461  921
e  441  476  126
e  441  470  847
e  441  445  157
e  442  536  698
e  442  516  162
e  443  448  795
e  444  484  253
e  444  459  223
e  445  460  847
e  446  505  916
e  446  491  652
e  446  463  917
e  447  462  683
e  447  471  884
e  448  455  939
e  448  548  975
e  448  517  256
e  449  527  735
e  449  456  429
e  450  500  140
e  450  551  917
e  451  600  253
e  451  496  498
e  452  594  916
e  452  489  691
e  453  475  880
e  453  518  359
e  454  643  784
e  454  485  549
e  455  486  277
e  456  549  735
e  456  632  814
e  457  680  191
e  457  679  959
e  457  498  650
e  458  479  917
e  458  499  41
e  459  487  253
e  460  470  157
e  460  468  819
e  461  471  126
e  462  482  849
e  462  504  408
e  463  464  66
e  463  477  652
e  464  475  652
e  465  469  472
e  466  515  472
e  467  608  963
e  467  494  503
e  468  481  157
e  468  484  549
e  469  472  965
e  469  505  249
e  470  488  126
e  470  481  819
e  471  503  847
e  471  476  921
e  472  515  198
e  472  565  652
e  472  514  249
e  473  538  747
e  473  568  472
e  474  509  352
e  474  546  538
e  474  577  830
e  475  477  66
e  475  524  359
e  476  488  847
e  477  491  917
e  477  520  916
e  477  534  359
e  478  483  747
e  479  508  41
e  480  537  253
e  481  497  126
e  481  502  549
e  482  489  408
e  483  516  327
e  483  588  290
e  483  492  425
e  484  502  157
e  484  487  223
e  485  697  250
e  485  908  538
e  485  1020  508
e  486  511  975
e  487  510  157
e  487  501  422
e  488  503  921
e  488  497  819
e  489  604  916
e  489  586  847
e  489  504  849
e  490  518  192
e  491  513  916
e  492  538  290
e  493  506  963
e  494  572  963
e  495  1151  963
e  495  744  273
e  496  613  253
e  496  540  41
e  497  526  921
e  497  556  223
e  497  519  549
e  498  569  959
e  499  500  894
e  499  508  917
e  500  512  917
e  501  555  126
e  501  553  544
e  501  529  885
e  502  519  126
e  502  510  223
e  503  559  408
e  503  526  819
e  504  557  847
e  505  514  965
e  505  513  652
e  506  507  459
e  506  521  646
e  507  566  646
e  507  536  549
e  508  528  365
e  508  552  191
e  508  512  894
e  509  517  538
e  510  523  126
e  511  688  814
e  511  670  256
e  511  547  939
e  512  574  191
e  512  599  67
e  512  551  140
e  513  525  965
e  513  520  917
e  514  525  652
e  515  531  405
e  515  573  652
e  516  656  698
e  516  607  290
e  517  597  975
e  517  644  830
e  517  546  352
e  518  524  880
e  518  530  109
e  519  523  223
e  520  533  965
e  520  541  359
e  521  572  33
e  521  566  459
e  522  744  640
e  522  589  212
e  523  556  549
e  523  603  921
e  523  602  544
e  523  554  422
e  524  534  66
e  524  532  109
e  525  565  249
e  525  579  198
e  525  587  359
e  525  533  917
e  526  576  408
e  526  592  223
e  527  550  916
e  527  549  429
e  528  540  191
e  529  537  544
e  530  532  880
e  530  535  613
e  531  568  860
e  531  606  652
e  532  539  613
e  533  564  359
e  534  541  916
e  535  539  880
e  536  596  646
e  536  635  33
e  536  656  162
e  537  553  885
e  537  578  126
e  537  639  41
e  537  581  526
e  538  588  425
e  538  655  327
e  538  630  472
e  539  563  916
e  539  560  192
e  540  616  253
e  540  552  365
e  541  564  965
e  541  561  613
e  542  1020  346
e  543  544  284
e  543  577  250
e  544  545  110
e  544  580  250
e  545  590  250
e  545  643  235
e  546  625  830
e  547  548  277
e  547  631  256
e  548  597  256
e  549  584  814
e  550  569  814
e  551  591  67
e  552  686  253
e  552  574  894
e  553  570  126
e  554  555  157
e  554  575  544
e  555  570  544
e  556  592  921
e  557  558  884
e  557  586  849
e  558  559  683
e  558  585  819
e  559  576  819
e  560  582  916
e  561  562  109
e  561  567  965
e  562  563  66
e  562  571  965
e  563  595  965
e  563  605  1000
e  563  582  192
e  564  587  917
e  564  610  198
e  564  567  613
e  565  573  198
e  566  612  33
e  566  596  549
e  567  615  198
e  567  571  109
e  568  630  747
e  568  611  652
e  569  679  650
e  569  727  191
e  569  583  429
e  570  575  157
e  570  578  885
e  571  640  198
e  571  637  1000
e  571  595  66
e  572  608  503
e  572  622  549
e  572  612  459
e  573  606  405
e  573  621  860
e  573  579  249
e  574  718  253
e  574  626  67
e  575  602  422
e  575  687  41
e  575  601  885
e  576  585  683
e  576  648  223
e  577  625  538
e  577  580  284
e  578  601  157
e  578  641  41
e  579  624  860
e  579  598  359
e  580  636  538
e  580  590  110
e  581  627  41
e  581  600  802
e  582  593  1000
e  583  584  916
e  583  735  191
e  583  800  795
e  584  753  795
e  584  632  735
e  585  650  849
e  585  674  916
e  586  642  916
e  586  649  819
e  587  598  198
e  588  607  327
e  589  847  640
e  589  623  23
e  590  662  538
e  590  661  235
e  591  599  140
e  591  645  191
e  592  648  408
e  592  603  549
e  593  594  880
e  593  605  192
e  593  609  691
e  594  604  691
e  595  619  1000
e  596  614  33
e  597  631  277
e  597  755  830
e  598  628  860
e  598  620  613
e  598  610  917
e  599  626  191
e  600  617  41
e  600  613  498
e  601  668  41
e  602  730  921
e  602  761  916
e  602  719  41
e  603  664  408
e  603  730  544
e  604  609  880
e  604  642  847
e  605  619  965
e  605  618  691
e  606  611  860
e  607  776  698
e  607  732  472
e  607  655  425
e  608  657  117
e  608  677  549
e  609  618  192
e  609  651  965
e  609  665  847
e  610  615  613
e  611  676  747
e  611  633  359
e  611  621  405
e  612  614  549
e  613  616  41
e  614  622  459
e  614  712  503
e  614  635  646
e  615  620  917
e  615  653  860
e  615  640  109
e  616  617  498
e  616  646  802
e  616  659  126
e  616  686  365
e  617  627  802
e  618  629  965
e  619  637  66
e  619  629  691
e  620  638  860
e  621  624  249
e  622  677  503
e  623  858  640
e  623  794  963
e  624  628  359
e  625  644  352
e  625  636  284
e  626  759  253
e  626  700  958
e  626  645  140
e  627  639  526
e  627  647  126
e  627  646  498
e  628  634  405
e  628  638  613
e  629  652  66
e  629  681  847
e  629  651  192
e  630  717  327
e  630  711  359
e  630  676  652
e  631  670  939
e  631  831  814
e  632  734  795
e  632  671  704
e  633  634  249
e  633  678  747
e  633  666  613
e  634  654  613
e  635  808  503
e  635  749  162
e  636  663  352
e  636  662  110
e  637  690  198
e  637  652  691
e  638  654  405
e  638  653  917
e  639  641  126
e  640  660  860
e  640  690  1000
e  641  668  157
e  641  673  498
e  641  647  526
e  642  665  880
e  642  667  819
e  643  661  250
e  644  755  975
e  644  663  284
e  645  684  958
e  645  672  917
e  646  658  126
e  647  658  498
e  648  704  916
e  648  664  549
e  649  650  884
e  649  667  916
e  650  669  916
e  651  675  847
e  652  691  198
e  652  708  860
e  652  707  847
e  653  682  405
e  653  660  109
e  654  666  249
e  654  692  747
e  654  710  109
e  654  682  917
e  655  717  472
e  656  749  33
e  656  776  290
e  657  724  891
e  657  723  549
e  658  673  526
e  658  659  802
e  659  701  526
e  659  737  157
e  659  728  365
e  660  685  405
e  660  709  691
e  660  694  1000
e  661  698  538
e  661  696  549
e  662  699  352
e  662  698  235
e  663  780  975
e  663  699  110
e  664  715  916
e  664  738  544
e  665  675  965
e  665  689  819
e  666  683  747
e  667  689  880
e  667  669  884
e  668  687  885
e  668  702  498
e  669  706  965
e  669  674  849
e  670  778  814
e  671  688  795
e  672  680  958
e  673  702  157
e  673  701  802
e  674  720  965
e  674  703  223
e  675  681  192
e  675  693  819
e  676  678  359
e  677  723  117
e  677  712  459
e  678  711  652
e  678  683  613
e  679  713  191
e  680  684  917
e  680  713  959
e  681  707  66
e  681  721  819
e  682  685  109
e  683  743  652
e  683  764  327
e  683  807  109
e  683  692  249
e  684  700  140
e  684  726  959
e  685  710  917
e  685  716  747
e  686  728  126
e  686  718  894
e  687  719  422
e  687  802  916
e  687  820  498
e  688  734  704
e  688  766  735
e  688  886  191
e  688  778  256
e  689  693  965
e  690  694  860
e  690  691  691
e  691  695  860
e  692  714  109
e  693  721  192
e  693  705  884
e  694  695  691
e  695  709  1000
e  695  745  747
e  695  731  847
e  695  708  198
e  696  697  784
e  696  733  538
e  697  798  538
e  698  752  352
e  698  733  549
e  699  861  975
e  699  752  235
e  700  782  253
e  700  736  959
e  701  729  157
e  702  820  885
e  702  828  916
e  702  729  802
e  703  704  683
e  703  746  965
e  703  739  549
e  704  715  549
e  705  706  880
e  705  740  192
e  705  722  849
e  706  720  849
e  707  725  860
e  707  747  819
e  708  725  847
e  709  742  747
e  710  714  747
e  711  751  327
e  711  743  613
e  712  825  117
e  712  943  162
e  712  808  646
e  713  726  917
e  713  727  650
e  714  807  249
e  714  817  327
e  714  806  691
e  714  716  917
e  715  739  683
e  715  771  965
e  715  750  544
e  716  741  691
e  717  732  425
e  717  751  359
e  718  760  126
e  718  759  67
e  719  765  916
e  720  722  880
e  720  746  223
e  721  747  66
e  721  757  860
e  721  740  884
e  722  787  192
e  722  790  860
e  722  762  223
e  723  813  891
e  723  944  596
e  723  825  459
e  724  794  596
e  724  813  549
e  725  731  198
e  725  754  819
e  726  736  140
e  726  767  429
e  727  735  429
e  728  819  157
e  728  760  894
e  729  871  916
e  729  737  526
e  730  738  408
e  730  756  916
e  731  774  747
e  731  773  819
e  732  837  698
e  732  775  359
e  733  799  352
e  733  798  784
e  734  753  735
e  735  768  917
e  735  826  795
e  736  784  253
e  736  785  429
e  737  894  916
e  737  819  365
e  738  750  916
e  739  763  965
e  740  772  860
e  740  787  849
e  741  742  405
e  741  806  917
e  741  748  1000
e  742  745  1000
e  743  758  327
e  744  1111  963
e  744  945  23
e  744  847  212
e  745  748  405
e  745  774  847
e  746  762  880
e  746  763  549
e  747  754  860
e  748  844  917
e  748  856  327
e  748  783  847
e  749  880  503
e  749  941  613
e  749  890  290
e  750  795  965
e  750  769  41
e  750  756  408
e  751  775  425
e  751  758  613
e  752  876  975
e  752  799  549
e  753  800  916
e  753  849  191
e  753  766  704
e  754  773  198
e  754  781  884
e  754  757  66
e  755  912  814
e  755  780  284
e  756  761  921
e  757  772  884
e  758  777  425
e  758  764  652
e  759  792  126
e  759  786  959
e  759  782  958
e  760  877  157
e  760  818  959
e  760  792  67
e  761  765  41
e  762  796  860
e  762  779  549
e  763  779  880
e  763  771  683
e  764  788  425
e  764  812  109
e  765  770  408
e  765  872  965
e  765  802  422
e  766  862  191
e  767  768  650
e  767  785  140
e  768  801  140
e  768  869  253
e  768  893  795
e  769  770  921
e  769  797  965
e  770  840  965
e  771  804  880
e  771  803  41
e  771  795  544
e  772  781  66
e  772  824  198
e  772  823  223
e  772  789  849
e  773  791  747
e  773  793  884
e  774  783  405
e  774  791  819
e  775  838  698
e  775  777  613
e  776  890  33
e  776  846  359
e  776  837  472
e  777  845  698
e  777  788  652
e  778  902  191
e  778  831  939
e  779  810  860
e  779  822  41
e  779  804  683
e  780  961  814
e  780  910  235
e  780  861  110
e  781  793  198
e  782  784  959
e  783  865  327
e  783  830  819
e  784  786  958
e  784  811  126
e  784  814  429
e  785  814  253
e  785  801  650
e  786  809  126
e  787  789  860
e  788  875  698
e  788  859  109
e  789  805  223
e  789  790  192
e  790  796  223
e  791  830  405
e  791  816  884
e  792  809  959
e  793  816  747
e  793  843  223
e  793  824  66
e  794  966  640
e  794  860  549
e  795  797  41
e  796  805  192
e  796  810  549
e  797  803  544
e  797  821  880
e  797  873  860
e  797  840  921
e  798  1280  352
e  798  1569  191
e  798  1408  508
e  798  908  250
e  799  909  975
e  799  1523  191
e  799  1280  784
e  800  826  191
e  801  834  253
e  802  891  965
e  802  827  498
e  803  815  880
e  804  815  41
e  805  823  849
e  805  842  198
e  805  832  549
e  806  833  327
e  806  844  1000
e  807  812  327
e  808  880  162
e  809  818  67
e  809  811  958
e  810  832  192
e  810  829  41
e  811  839  429
e  812  859  425
e  812  866  691
e  812  817  249
e  813  860  596
e  814  839  126
e  814  834  650
e  815  822  683
e  815  835  860
e  815  821  544
e  816  889  405
e  816  848  223
e  817  833  691
e  818  881  157
e  819  900  916
e  819  883  959
e  819  877  894
e  820  827  916
e  821  841  860
e  822  829  860
e  823  836  198
e  824  836  223
e  825  975  596
e  825  986  162
e  826  893  917
e  826  915  253
e  826  914  704
e  826  849  916
e  827  898  965
e  827  828  885
e  828  924  965
e  828  871  802
e  829  854  192
e  829  853  544
e  829  835  683
e  830  903  327
e  830  889  884
e  831  988  191
e  831  911  830
e  832  864  747
e  832  854  41
e  833  866  249
e  833  885  425
e  833  852  1000
e  834  870  126
e  834  869  140
e  835  841  544
e  836  843  66
e  836  850  747
e  836  842  849
e  837  838  359
e  838  846  472
e  838  845  613
e  839  920  157
e  839  971  916
e  839  870  650
e  840  895  860
e  840  872  408
e  841  853  683
e  841  899  747
e  841  928  921
e  841  873  880
e  842  851  747
e  843  848  747
e  844  852  327
e  845  857  472
e  845  940  33
e  845  875  652
e  846  905  33
e  846  857  613
e  847  858  23
e  848  892  41
e  848  855  849
e  848  850  66
e  849  862  704
e  850  851  849
e  851  855  66
e  851  878  41
e  851  863  549
e  852  896  425
e  852  879  847
e  852  856  917
e  853  888  747
e  854  867  747
e  855  882  41
e  856  865  847
e  857  906  33
e  858  945  212
e  858  966  963
e  859  874  691
e  860  1057  640
e  860  1178  613
e  860  1054  459
e  860  944  891
e  861  876  235
e  862  914  916
e  862  957  253
e  862  913  256
e  862  886  735
e  863  864  198
e  863  868  41
e  864  867  41
e  865  879  917
e  865  935  425
e  865  903  819
e  866  874  425
e  867  868  198
e  867  887  544
e  868  878  549
e  868  884  66
e  868  897  544
e  869  904  795
e  870  991  916
e  870  916  795
e  871  958  965
e  871  922  959
e  871  894  526
e  872  891  422
e  873  895  921
e  874  939  698
e  874  936  847
e  874  885  249
e  875  953  33
e  875  938  691
e  876  910  110
e  876  1063  814
e  876  909  549
e  877  881  959
e  878  882  66
e  879  901  425
e  880  943  646
e  880  1003  613
e  881  883  894
e  881  921  916
e  881  918  429
e  882  892  849
e  882  884  549
e  883  907  916
e  884  932  849
e  884  981  405
