p   edge 592  1106
e  472  473  751
e  472  565  136
e  473  527  136
e  474  508  126
e  474  537  503
e  475  477  494
e  475  479  967
e  476  489  485
e  476  516  372
e  476  483  551
e  477  491  295
e  477  486  967
e  478  488  535
e  478  487  721
e  479  486  494
e  479  514  295
e  479  490  968
e  480  528  670
e  480  491  72
e  481  539  535
e  481  497  502
e  482  558  78
e  482  556  639
e  483  525  372
e  483  532  551
e  483  535  534
e  484  493  373
e  484  511  535
e  485  492  682
e  486  495  295
e  487  498  535
e  488  492  346
e  488  498  721
e  489  505  372
e  490  515  295
e  490  500  617
e  491  536  670
e  491  495  967
e  492  496  543
e  492  502  721
e  493  504  535
e  494  501  503
e  495  545  670
e  495  517  968
e  495  514  494
e  496  529  269
e  496  512  721
e  497  553  535
e  497  557  747
e  498  502  346
e  498  503  162
e  499  530  56
e  499  529  682
e  500  526  295
e  500  520  637
e  501  506  203
e  501  554  643
e  502  512  543
e  502  509  162
e  503  504  227
e  503  509  346
e  504  513  346
e  504  511  373
e  505  520  551
e  505  516  485
e  506  537  643
e  507  508  111
e  507  549  503
e  508  542  503
e  509  522  543
e  509  524  373
e  509  513  227
e  510  556  797
e  511  519  346
e  511  518  195
e  512  544  269
e  512  522  162
e  513  519  373
e  514  515  968
e  515  517  494
e  515  526  617
e  516  523  551
e  516  525  551
e  517  572  670
e  517  560  637
e  518  521  346
e  518  539  350
e  519  524  227
e  519  521  195
e  520  533  295
e  520  523  485
e  521  540  227
e  521  551  543
e  521  543  350
e  522  548  269
e  522  541  373
e  523  547  295
e  523  531  551
e  524  541  543
e  524  540  195
e  525  531  551
e  526  533  637
e  527  528  639
e  527  565  751
e  527  538  72
e  528  536  72
e  529  559  56
e  529  544  721
e  530  535  779
e  530  559  682
e  531  552  295
e  531  532  372
e  532  574  295
e  532  578  534
e  533  561  494
e  533  547  485
e  534  584  503
e  535  578  551
e  535  564  682
e  536  538  639
e  536  545  967
e  537  542  126
e  537  554  203
e  538  569  751
e  538  550  967
e  539  543  346
e  539  553  502
e  540  546  543
e  541  568  269
e  541  546  195
e  542  549  111
e  542  562  203
e  543  566  543
e  543  555  502
e  544  575  56
e  544  548  162
e  545  550  639
e  545  572  968
e  546  570  269
e  546  577  350
e  546  551  227
e  547  552  551
e  548  579  56
e  548  568  373
e  549  563  303
e  549  567  203
e  550  587  751
e  550  586  968
e  551  566  350
e  552  574  372
e  553  555  346
e  553  571  747
e  554  562  126
e  555  585  543
e  555  573  747
e  557  571  535
e  559  564  779
e  559  575  721
e  560  561  617
e  560  588  670
e  562  567  111
e  563  576  216
e  564  591  551
e  564  580  721
e  565  569  72
e  566  577  227
e  566  583  269
e  566  585  502
e  568  570  195
e  569  587  967
e  570  581  350
e  571  573  346
e  572  586  639
e  572  588  637
e  574  590  534
e  575  580  779
e  575  579  162
e  576  584  485
e  577  581  269
e  578  590  295
e  578  591  682
e  579  582  779
e  580  582  162
e  581  583  227
e  583  589  502
e  585  589  269
