p   edge 893  1714
e  184  202  958
e  184  199  265
e  185  216  195
e  185  198  902
e  186  207  300
e  186  211  785
e  186  209  249
e  187  199  253
e  187  250  958
e  187  249  785
e  187  207  784
e  188  214  280
e  189  203  48
e  189  206  150
e  189  194  939
e  190  195  872
e  190  202  399
e  191  198  150
e  191  203  727
e  192  241  669
e  192  266  485
e  192  200  253
e  193  196  773
e  194  230  150
e  194  260  195
e  194  215  586
e  195  235  98
e  195  285  399
e  196  237  378
e  196  276  878
e  196  287  263
e  196  236  942
e  197  247  538
e  198  219  195
e  198  204  727
e  199  217  958
e  200  252  485
e  200  218  740
e  201  213  947
e  202  285  872
e  202  310  98
e  202  217  265
e  203  204  150
e  204  223  195
e  204  206  48
e  205  215  352
e  206  238  195
e  206  230  939
e  207  234  785
e  208  210  195
e  209  210  785
e  210  211  249
e  210  220  75
e  210  212  426
e  211  234  300
e  211  233  902
e  211  221  75
e  212  216  75
e  213  222  502
e  214  271  152
e  214  301  352
e  214  361  195
e  214  306  969
e  215  263  195
e  215  246  676
e  215  229  393
e  216  220  426
e  216  219  902
e  217  316  98
e  217  292  727
e  217  254  785
e  217  250  253
e  218  235  485
e  219  224  426
e  219  223  727
e  220  221  249
e  220  224  902
e  221  225  902
e  222  240  352
e  222  227  875
e  223  232  249
e  223  238  48
e  224  225  249
e  225  233  75
e  225  231  727
e  226  378  784
e  227  228  947
e  227  248  352
e  228  251  352
e  229  240  676
e  230  245  195
e  231  232  426
e  231  242  75
e  231  244  300
e  231  277  939
e  232  272  939
e  232  264  48
e  233  239  300
e  233  242  727
e  234  249  784
e  234  239  902
e  235  252  740
e  235  291  669
e  235  342  727
e  235  297  399
e  236  241  263
e  237  270  878
e  238  264  249
e  238  245  939
e  239  255  784
e  239  243  727
e  240  246  393
e  240  248  875
e  241  287  942
e  241  320  878
e  241  274  485
e  242  243  300
e  243  258  784
e  243  261  958
e  243  244  75
e  244  273  958
e  244  278  939
e  245  267  249
e  245  299  676
e  245  268  586
e  245  260  150
e  246  275  195
e  246  256  875
e  247  295  302
e  247  270  773
e  248  256  393
e  248  251  947
e  249  253  958
e  249  255  902
e  250  253  785
e  251  269  393
e  251  303  195
e  251  298  280
e  251  279  502
e  252  266  253
e  252  286  669
e  253  254  253
e  253  257  902
e  254  284  727
e  254  262  902
e  255  257  958
e  255  258  727
e  256  289  195
e  256  269  947
e  257  262  253
e  257  259  727
e  258  259  958
e  259  265  253
e  259  261  784
e  260  263  586
e  261  283  253
e  261  273  75
e  262  265  727
e  263  268  150
e  263  275  676
e  264  267  939
e  265  284  902
e  265  294  785
e  265  338  98
e  265  290  75
e  265  283  784
e  266  274  669
e  267  272  48
e  267  282  300
e  267  304  676
e  268  280  676
e  269  293  195
e  270  313  302
e  270  276  378
e  271  296  352
e  272  277  426
e  273  288  253
e  273  300  939
e  274  331  878
e  274  311  740
e  274  286  253
e  275  280  150
e  275  289  875
e  276  330  302
e  276  312  263
e  277  278  300
e  278  300  958
e  278  281  48
e  279  296  280
e  280  299  586
e  280  308  300
e  280  302  875
e  281  282  426
e  281  309  958
e  281  317  676
e  282  305  676
e  283  288  75
e  284  292  785
e  285  297  98
e  286  291  740
e  287  312  878
e  288  290  784
e  288  319  939
e  289  302  150
e  289  293  947
e  290  373  98
e  290  340  939
e  291  311  253
e  291  349  727
e  292  321  98
e  292  294  902
e  293  315  150
e  293  322  280
e  293  303  393
e  294  328  98
e  295  313  773
e  296  298  502
e  296  301  152
e  297  324  727
e  297  310  872
e  298  314  195
e  298  318  152
e  299  304  249
e  300  319  253
e  300  309  48
e  301  318  502
e  301  327  195
e  302  332  300
e  302  315  947
e  303  314  280
e  304  305  300
e  305  317  426
e  305  307  586
e  306  371  195
e  306  378  198
e  307  308  249
e  307  334  426
e  307  339  958
e  307  337  875
e  308  332  875
e  309  326  676
e  310  323  727
e  310  316  265
e  311  368  878
e  311  370  727
e  312  359  302
e  312  341  485
e  312  320  942
e  313  350  538
e  313  395  485
e  313  330  378
e  314  322  393
e  314  325  152
e  315  345  300
e  315  344  280
e  316  321  727
e  317  326  958
e  317  334  586
e  318  325  195
e  319  340  784
e  319  347  676
e  320  331  485
e  321  323  265
e  321  329  872
e  321  328  902
e  322  344  150
e  322  352  152
e  323  324  872
e  324  342  399
e  324  335  902
e  324  329  265
e  325  352  393
e  325  409  300
e  325  327  502
e  326  348  253
e  326  336  586
e  327  416  300
e  327  379  969
e  327  361  352
e  328  333  872
e  328  338  785
e  329  333  902
e  330  376  485
e  330  359  263
e  331  341  942
e  331  389  302
e  331  382  727
e  331  368  740
e  332  337  249
e  332  345  947
e  333  335  265
e  333  343  785
e  334  336  958
e  335  351  399
e  335  358  669
e  335  355  785
e  336  366  253
e  336  354  875
e  336  339  426
e  337  346  958
e  337  353  947
e  338  343  872
e  338  373  75
e  339  346  875
e  340  390  98
e  340  362  676
e  341  363  302
e  342  349  669
e  342  351  902
e  343  355  265
e  343  374  669
e  343  408  75
e  344  357  300
e  344  369  152
e  345  353  249
e  345  357  280
e  346  354  426
e  346  360  947
e  347  348  48
e  347  362  784
e  348  394  784
e  348  366  586
e  349  370  253
e  349  381  878
e  349  356  902
e  350  402  485
e  351  356  669
e  352  369  150
e  352  392  300
e  353  360  958
e  353  364  280
e  354  377  253
e  354  393  280
e  354  384  947
e  355  365  669
e  356  385  878
e  356  380  785
e  356  358  399
e  357  364  249
e  357  372  958
e  357  383  152
e  358  365  785
e  359  363  485
e  360  384  426
e  360  367  280
e  361  371  969
e  362  401  98
e  362  419  875
e  362  394  48
e  363  376  263
e  363  406  727
e  363  389  942
e  364  367  958
e  365  380  399
e  365  424  878
e  365  374  265
e  366  410  784
e  366  377  875
e  367  386  426
e  367  400  152
e  367  372  249
e  368  375  727
e  369  383  300
e  370  375  878
e  371  379  352
e  371  391  198
e  372  388  152
e  373  408  872
e  373  390  939
e  374  435  878
e  374  440  676
e  374  412  75
e  375  382  740
e  375  387  902
e  375  381  253
e  376  395  378
e  377  411  784
e  377  398  280
e  378  391  195
e  378  397  922
e  379  437  300
e  379  413  198
e  380  407  878
e  381  385  902
e  382  399  302
e  382  396  902
e  383  388  958
e  383  392  150
e  384  386  280
e  385  387  253
e  385  407  785
e  386  393  947
e  386  404  253
e  386  434  152
e  387  396  740
e  387  425  785
e  388  400  249
e  388  476  969
e  388  417  393
e  389  399  727
e  390  401  676
e  391  413  352
e  391  403  922
e  392  409  393
e  393  398  253
e  394  410  586
e  395  402  538
e  396  414  302
e  396  439  785
e  397  403  195
e  398  431  784
e  398  404  947
e  399  406  942
e  399  414  902
e  400  434  426
e  400  466  253
e  400  479  969
e  401  423  669
e  401  438  875
e  402  430  773
e  402  427  727
e  403  415  352
e  403  405  784
e  404  454  784
e  404  441  152
e  405  442  352
e  405  575  958
e  406  429  538
e  406  426  902
e  407  425  253
e  407  472  676
e  407  424  399
e  408  412  669
e  409  418  958
e  409  416  502
e  410  411  875
e  411  420  48
e  411  451  98
e  411  431  280
e  412  421  676
e  413  464  300
e  413  415  922
e  414  426  942
e  414  444  785
e  415  475  300
e  415  487  958
e  415  442  784
e  416  433  958
e  416  437  969
e  417  418  150
e  417  463  969
e  417  457  502
e  418  433  502
e  419  420  586
e  419  438  98
e  420  443  98
e  421  422  939
e  421  440  75
e  421  458  878
e  422  423  872
e  422  459  878
e  422  480  875
e  423  465  875
e  424  462  676
e  424  435  265
e  425  439  740
e  425  449  302
e  425  483  676
e  426  445  538
e  426  470  785
e  427  428  263
e  427  432  773
e  427  452  902
e  428  429  378
e  428  447  902
e  429  445  902
e  430  432  727
e  431  453  98
e  431  454  947
e  432  436  485
e  432  456  169
e  432  461  902
e  433  457  150
e  433  446  969
e  434  441  253
e  435  450  676
e  436  448  169
e  437  446  958
e  437  464  198
e  438  465  669
e  438  469  280
e  438  443  586
e  439  444  302
e  440  450  878
e  441  504  784
e  441  512  98
e  441  528  969
e  441  466  426
e  442  509  958
e  443  455  280
e  443  451  48
e  444  470  942
e  444  500  676
e  444  449  740
e  445  447  378
e  445  492  785
e  446  460  150
e  446  468  198
e  447  452  263
e  447  491  169
e  447  501  785
e  448  824  280
e  448  758  676
e  448  484  902
e  448  456  485
e  449  485  676
e  450  462  265
e  450  477  939
e  450  458  75
e  451  453  280
e  452  461  773
e  452  482  169
e  453  455  48
e  453  488  669
e  453  473  947
e  454  473  98
e  454  504  152
e  455  469  586
e  455  474  669
e  456  467  902
e  457  460  969
e  458  459  939
e  459  477  75
e  459  499  265
e  459  520  302
e  459  513  280
e  459  495  875
e  460  463  502
e  460  494  249
e  460  493  198
e  461  467  169
e  462  472  399
e  462  489  939
e  463  476  393
e  463  481  249
e  464  468  958
e  464  475  922
e  465  480  872
e  465  471  280
e  466  511  969
e  467  484  485
e  467  580  676
e  467  530  785
e  467  516  263
e  467  482  773
e  468  493  150
e  468  478  922
e  469  471  669
e  470  492  538
e  470  517  676
e  471  486  872
e  471  474  586
e  472  483  253
e  472  490  302
e  473  498  669
e  473  507  152
e  474  496  872
e  474  523  947
e  474  488  48
e  475  478  958
e  476  479  249
e  477  489  265
e  478  510  150
e  478  591  249
e  478  518  784
e  478  487  300
e  479  511  253
e  479  522  198
e  479  481  393
e  480  495  878
e  480  486  280
e  481  519  198
e  481  494  502
e  482  491  263
e  483  485  302
e  484  597  676
e  485  500  740
e  485  515  939
e  485  490  253
e  486  497  878
e  486  496  586
e  487  509  784
e  488  498  947
e  489  503  302
e  489  499  75
e  490  502  939
e  491  516  773
e  491  506  785
e  492  501  378
e  492  525  169
e  492  527  676
e  493  505  249
e  493  510  922
e  494  505  198
e  495  497  280
e  496  508  878
e  497  513  875
e  497  541  302
e  497  508  586
e  498  523  48
e  498  537  878
e  498  531  152
e  499  514  302
e  500  517  942
e  500  542  939
e  501  506  169
e  502  503  399
e  502  515  253
e  502  524  75
e  503  514  75
e  504  507  98
e  505  519  502
e  505  521  922
e  506  526  773
e  506  536  676
e  506  525  378
e  507  531  669
e  507  512  784
e  508  560  302
e  508  532  947
e  509  518  300
e  509  575  352
e  510  521  249
e  511  528  426
e  511  540  198
e  512  566  669
e  512  563  969
e  513  539  302
e  514  524  399
e  514  534  253
e  514  543  280
e  514  520  265
e  515  542  740
e  515  564  280
e  515  529  75
e  516  526  785
e  517  527  538
e  517  558  169
e  517  557  939
e  518  605  249
e  518  710  253
e  518  767  878
e  518  618  352
e  519  522  393
e  519  544  922
e  520  539  280
e  521  544  502
e  521  552  253
e  521  610  784
e  521  591  150
e  522  540  253
e  522  547  922
e  523  533  878
e  524  529  253
e  525  535  676
e  526  530  263
e  526  545  676
e  527  535  169
e  528  563  98
e  528  553  198
e  529  548  280
e  529  534  399
e  530  549  676
e  531  554  878
e  531  584  969
e  531  566  784
e  532  533  872
e  532  577  302
e  532  538  48
e  533  537  48
e  534  546  280
e  535  536  378
e  535  561  939
e  535  558  538
e  536  545  773
e  536  573  939
e  537  538  872
e  537  554  152
e  538  600  302
e  538  567  152
e  539  543  265
e  539  541  875
e  540  553  426
e  540  550  922
e  541  556  253
e  541  560  586
e  542  557  942
e  542  569  169
e  542  565  280
e  543  546  253
e  544  547  393
e  545  549  263
e  545  604  280
e  545  596  939
e  546  548  399
e  546  555  875
e  547  550  253
e  548  564  75
e  548  568  740
e  548  562  875
e  549  580  785
e  549  621  485
e  549  609  280
e  550  571  426
e  550  551  502
e  551  552  393
e  551  619  426
e  552  633  426
e  552  646  98
e  552  630  784
e  553  581  98
e  553  571  922
e  554  567  872
e  554  598  969
e  555  556  265
e  555  562  399
e  555  606  169
e  555  612  586
e  556  590  586
e  557  559  169
e  558  559  939
e  559  561  538
e  559  572  280
e  559  569  942
e  560  590  253
e  560  577  947
e  561  573  378
e  561  574  280
e  562  579  740
e  562  587  169
e  563  578  669
e  563  581  198
e  564  565  740
e  565  570  169
e  565  568  75
e  566  578  969
e  567  601  302
e  567  625  969
e  568  576  169
e  568  579  875
e  569  570  280
e  570  572  942
e  570  576  75
e  571  592  98
e  571  619  502
e  572  574  538
e  572  583  75
e  573  596  773
e  573  585  280
e  574  585  378
e  574  595  875
e  574  586  75
e  575  618  300
e  575  847  878
e  576  583  942
e  576  582  875
e  577  616  253
e  577  603  152
e  577  600  48
e  578  584  784
e  578  593  198
e  579  582  169
e  580  597  485
e  581  593  669
e  581  592  922
e  582  588  942
e  582  594  538
e  582  587  740
e  583  586  538
e  583  588  875
e  584  598  878
e  584  611  198
e  585  599  773
e  585  602  875
e  586  589  875
e  587  620  586
e  587  606  399
e  588  589  538
e  589  595  75
e  589  607  378
e  589  632  586
e  589  594  942
e  590  612  265
e  590  614  169
e  590  616  947
e  591  605  784
e  592  608  669
e  592  631  502
e  593  611  784
e  593  622  878
e  593  608  922
e  594  627  586
e  595  602  378
e  596  599  280
e  597  758  902
e  597  675  280
e  597  621  785
e  598  625  872
e  598  617  198
e  599  604  939
e  599  615  263
e  599  623  875
e  600  601  152
e  601  603  48
e  601  654  169
e  601  642  969
e  602  623  773
e  602  607  75
e  603  637  253
e  603  647  169
e  604  609  263
e  605  610  150
e  605  659  253
e  606  613  586
e  607  636  773
e  607  649  586
e  608  626  878
e  608  650  502
e  609  656  485
e  609  615  939
e  610  630  253
e  611  617  878
e  612  613  169
e  613  620  399
e  613  635  947
e  613  614  265
e  614  624  947
e  615  693  485
e  615  634  875
e  616  624  169
e  616  637  152
e  617  644  872
e  617  629  922
e  617  622  784
e  618  779  878
e  619  631  98
e  619  633  393
e  620  628  538
e  620  638  947
e  621  656  280
e  622  626  922
e  623  634  263
e  623  636  75
e  624  635  265
e  624  648  538
e  624  641  152
e  625  642  302
e  625  644  198
e  626  629  784
e  626  661  502
e  627  628  740
e  627  632  942
e  627  645  947
e  628  639  947
e  629  657  872
e  629  679  302
e  629  715  502
e  630  672  98
e  630  659  150
e  631  650  669
e  631  640  393
e  632  649  378
e  632  651  947
e  633  640  98
e  634  694  485
e  634  731  947
e  634  669  75
e  635  638  399
e  635  643  538
e  636  669  263
e  636  668  586
e  637  641  169
e  638  639  538
e  639  645  740
e  639  643  399
e  640  653  669
e  640  646  426
e  641  658  538
e  641  663  48
e  641  647  253
e  642  670  169
e  642  652  198
e  643  648  265
e  644  652  302
e  644  657  922
e  645  651  942
e  646  660  669
e  646  672  784
e  647  654  48
e  648  658  152
e  649  668  773
e  649  655  947
e  650  661  878
e  650  653  393
e  651  655  378
e  651  664  152
e  652  678  169
e  652  662  922
e  653  673  878
e  653  660  426
e  654  663  253
e  654  670  969
e  655  674  773
e  655  671  152
e  656  675  785
e  656  699  875
e  656  693  939
e  657  662  302
e  658  667  942
e  658  689  969
e  658  680  48
e  659  723  98
e  659  725  669
e  659  710  249
e  660  684  878
e  660  677  784
e  661  715  784
e  661  719  302
e  661  673  393
e  662  686  169
e  662  737  502
e  662  679  872
e  663  680  538
e  663  676  969
e  664  665  265
e  664  671  378
e  665  666  399
e  665  681  378
e  666  667  740
e  666  690  378
e  666  697  969
e  667  695  969
e  668  683  263
e  668  674  947
e  669  683  586
e  670  676  253
e  670  678  198
e  671  682  773
e  671  705  969
e  671  681  265
e  672  677  669
e  672  723  150
e  673  726  302
e  673  691  784
e  673  684  426
e  674  692  263
e  674  682  152
e  675  781  902
e  675  867  198
e  675  762  875
e  676  685  538
e  676  688  198
e  677  687  878
e  677  724  150
e  678  688  253
e  678  686  922
e  679  716  502
e  680  685  969
e  681  702  969
e  681  690  399
e  682  703  263
e  682  713  969
e  683  692  947
e  684  687  784
e  685  689  48
e  685  701  942
e  685  696  198
e  686  700  253
e  686  747  538
e  686  744  502
e  687  691  426
e  687  765  302
e  687  736  150
e  688  696  538
e  688  700  922
e  689  695  942
e  690  698  969
e  691  734  302
e  692  732  75
e  692  703  152
e  693  694  875
e  694  699  939
e  694  812  785
e  694  815  198
e  694  772  152
e  694  760  947
e  695  697  740
e  695  707  198
e  695  701  48
e  696  704  942
e  696  706  922
e  697  698  378
e  697  708  198
e  698  702  399
e  698  709  198
e  699  762  785
e  700  706  538
e  701  704  198
e  702  705  265
e  702  714  198
e  703  743  75
e  703  730  969
e  704  707  48
e  704  712  378
e  704  718  922
e  705  713  773
e  705  717  198
e  706  718  942
e  706  769  378
e  706  786  784
e  706  783  502
e  706  747  253
e  707  708  740
e  708  709  378
e  709  714  399
e  709  711  48
e  710  751  669
e  711  712  740
e  711  722  922
e  712  720  922
e  713  730  263
e  713  721  198
e  714  717  265
e  714  729  773
e  714  727  922
e  715  716  302
e  716  737  872
e  716  745  784
e  716  719  784
e  717  721  773
e  718  720  378
e  719  740  784
e  719  726  393
e  720  722  740
e  720  795  773
e  720  796  784
e  720  769  942
e  721  739  263
e  721  735  922
e  721  729  265
e  722  728  399
e  722  741  773
e  723  724  669
e  724  736  878
e  724  725  98
e  725  752  878
e  725  751  249
e  726  734  784
e  727  728  48
e  727  733  773
e  728  738  773
e  729  733  922
e  730  771  75
e  730  739  198
e  731  732  586
e  731  760  485
e  731  754  152
e  732  743  152
e  733  735  265
e  733  738  48
e  734  740  393
e  734  746  784
e  734  759  169
e  734  765  426
e  735  748  263
e  735  742  48
e  736  789  302
e  736  761  249
e  736  752  98
e  737  744  169
e  737  749  784
e  738  742  265
e  738  800  263
e  738  741  399
e  739  774  75
e  739  778  485
e  739  748  922
e  740  745  784
e  741  806  784
e  741  795  740
e  742  770  263
e  743  754  586
e  743  764  485
e  743  771  969
e  744  776  538
e  744  750  784
e  745  749  872
e  745  753  169
e  745  746  393
e  746  755  169
e  747  776  502
e  748  787  485
e  748  770  48
e  749  750  169
e  750  777  538
e  750  756  393
e  750  753  872
e  751  757  878
e  752  757  249
e  753  755  393
e  754  763  485
e  755  756  872
e  755  759  784
e  756  792  538
e  756  768  784
e  757  761  98
e  757  766  253
e  758  781  280
e  759  768  872
e  759  780  426
e  760  763  152
e  761  814  302
e  761  798  352
e  761  785  253
e  762  828  198
e  762  812  939
e  763  772  947
e  763  788  969
e  763  764  586
e  764  773  969
e  765  780  169
e  765  789  150
e  766  767  669
e  766  785  98
e  766  782  352
e  767  779  352
e  768  816  538
e  768  827  426
e  769  794  784
e  770  855  485
e  770  833  784
e  770  800  265
e  771  773  485
e  771  774  198
e  772  811  198
e  772  803  969
e  773  788  586
e  773  775  198
e  774  775  485
e  775  791  586
e  775  790  922
e  775  778  75
e  776  783  253
e  776  777  784
e  777  784  253
e  777  792  393
e  778  787  922
e  779  782  669
e  779  847  300
e  780  827  872
e  780  801  150
e  781  824  676
e  781  853  727
e  781  873  198
e  782  793  98
e  782  864  169
e  782  863  300
e  783  784  784
e  784  786  502
e  784  797  378
e  784  802  393
e  785  793  352
e  786  794  378
e  787  790  75
e  787  871  784
e  787  855  48
e  788  803  947
e  788  791  198
e  789  801  169
e  789  814  249
e  790  810  586
e  790  876  785
e  791  805  947
e  791  810  922
e  792  802  253
e  792  845  378
e  792  816  784
e  793  798  253
e  793  839  302
e  793  856  169
e  794  796  942
e  794  797  502
e  795  804  784
e  796  804  773
e  796  799  502
e  797  799  942
e  797  808  393
e  798  817  302
e  799  807  773
e  799  813  393
e  800  820  784
e  801  848  872
e  801  851  538
e  801  840  352
e  801  818  249
e  802  808  378
e  803  805  198
e  804  806  740
e  804  807  502
e  805  811  969
e  805  822  152
e  805  826  785
e  805  830  922
e  806  821  263
e  806  809  502
e  807  809  740
e  807  819  393
e  808  813  942
e  808  857  784
e  808  845  253
e  809  834  263
e  809  832  393
e  810  830  947
e  810  843  785
e  811  815  152
e  812  823  198
e  813  819  773
e  813  861  784
e  814  818  169
e  814  817  352
e  815  823  785
e  815  822  969
e  816  854  378
e  816  838  426
e  817  829  169
e  817  839  253
e  818  829  352
e  819  832  740
e  819  869  784
e  820  821  399
e  820  833  265
e  820  837  502
e  821  834  502
e  822  825  785
e  823  828  939
e  823  825  969
e  824  841  727
e  825  831  939
e  825  826  152
e  826  835  939
e  826  836  922
e  827  838  538
e  827  848  150
e  828  867  875
e  828  831  969
e  829  840  249
e  829  879  538
e  829  844  253
e  830  836  785
e  831  883  902
e  831  852  922
e  831  835  152
e  832  850  263
e  833  859  485
e  833  846  502
e  834  837  399
e  834  850  393
e  835  842  922
e  836  842  939
e  836  843  947
e  837  846  265
e  837  858  393
e  838  860  378
e  838  849  150
e  839  844  169
e  840  865  538
e  841  853  676
e  842  852  152
e  842  862  947
e  843  862  939
e  843  876  586
e  844  874  98
e  844  856  302
e  845  854  784
e  846  884  485
e  846  870  393
e  847  863  669
e  848  849  538
e  849  868  378
e  849  877  352
e  849  851  872
e  850  858  399
e  851  865  352
e  852  886  902
e  854  857  253
e  854  860  426
e  855  859  784
e  856  864  98
e  857  861  942
e  857  866  426
e  858  870  265
e  859  871  48
e  859  884  502
e  860  866  253
e  860  868  150
e  861  869  773
e  861  872  426
e  863  885  169
e  864  874  302
e  864  885  300
e  865  877  872
e  865  879  249
e  866  872  942
e  866  875  150
e  867  873  902
e  868  875  253
e  868  887  352
e  869  878  426
e  872  878  773
e  872  880  150
e  873  882  969
e  874  889  300
e  875  880  942
e  875  890  352
e  877  887  378
e  878  881  150
e  880  881  773
e  880  891  352
e  881  892  352
e  882  883  875
e  882  888  922
e  883  886  922
e  885  889  302
e  886  888  875
e  887  890  253
e  890  891  942
e  891  892  773
