p   edge 343  642
e  133  138  474
e  133  160  39
e  133  147  807
e  134  148  488
e  135  138  13
e  136  144  94
e  137  166  31
e  137  139  482
e  138  156  704
e  138  185  156
e  138  169  39
e  139  176  31
e  139  214  488
e  139  204  191
e  140  147  646
e  140  150  39
e  141  150  478
e  141  151  643
e  141  146  212
e  142  202  132
e  142  179  13
e  143  149  51
e  144  154  715
e  144  149  191
e  145  298  451
e  145  157  546
e  146  148  643
e  147  152  39
e  148  151  212
e  148  162  478
e  148  167  646
e  148  155  598
e  149  163  715
e  149  235  418
e  149  153  931
e  150  152  646
e  150  158  643
e  151  158  478
e  152  160  807
e  152  159  643
e  153  246  418
e  153  206  359
e  154  163  191
e  155  173  646
e  155  168  349
e  156  179  156
e  157  232  451
e  158  159  646
e  158  162  212
e  159  174  807
e  159  181  474
e  159  164  212
e  160  169  474
e  160  174  643
e  161  170  31
e  161  166  355
e  162  164  646
e  163  165  94
e  163  218  418
e  164  189  474
e  164  194  349
e  164  178  598
e  164  167  478
e  165  204  418
e  166  171  31
e  166  176  482
e  167  173  598
e  168  180  646
e  168  187  355
e  169  200  156
e  169  177  643
e  170  171  355
e  171  172  332
e  171  190  488
e  171  184  482
e  172  186  581
e  172  188  488
e  173  178  478
e  173  180  349
e  174  177  474
e  175  182  132
e  176  184  31
e  176  205  488
e  177  213  156
e  177  195  212
e  177  181  807
e  178  183  349
e  179  237  132
e  179  221  39
e  179  185  704
e  180  183  478
e  180  193  355
e  181  189  212
e  182  197  403
e  182  209  422
e  182  196  813
e  183  194  598
e  183  215  474
e  183  198  355
e  184  191  488
e  185  200  39
e  186  187  488
e  187  193  646
e  187  192  332
e  187  188  581
e  188  190  332
e  189  195  807
e  189  210  349
e  190  192  581
e  190  201  646
e  190  191  482
e  191  203  646
e  191  205  31
e  192  199  646
e  193  198  478
e  193  199  332
e  194  210  474
e  195  228  156
e  195  230  355
e  195  224  349
e  196  202  422
e  197  232  220
e  197  220  422
e  198  217  474
e  198  208  332
e  199  208  478
e  199  207  482
e  199  201  581
e  200  221  704
e  200  213  643
e  201  203  482
e  202  209  813
e  202  242  39
e  202  237  13
e  203  207  581
e  203  212  478
e  203  216  31
e  204  244  488
e  204  218  94
e  205  216  646
e  205  214  31
e  206  249  418
e  206  308  646
e  207  211  478
e  208  223  474
e  208  211  482
e  209  220  403
e  209  255  39
e  210  224  807
e  210  219  355
e  210  215  598
e  211  225  474
e  211  212  581
e  212  239  474
e  212  226  31
e  213  241  704
e  213  257  132
e  213  247  355
e  213  228  212
e  214  222  646
e  214  244  191
e  215  217  355
e  216  226  478
e  216  222  31
e  217  219  598
e  217  227  482
e  217  223  332
e  218  263  646
e  218  261  359
e  218  235  715
e  219  229  807
e  219  236  482
e  220  268  220
e  220  258  39
e  221  238  132
e  221  241  643
e  222  231  478
e  222  248  191
e  223  225  482
e  224  229  355
e  225  227  332
e  225  240  598
e  225  256  156
e  225  239  581
e  226  265  474
e  226  231  31
e  227  236  598
e  228  233  355
e  229  230  349
e  229  234  156
e  229  243  482
e  230  233  156
e  231  272  474
e  231  264  191
e  232  298  546
e  232  330  39
e  232  268  422
e  233  247  212
e  233  275  132
e  233  234  349
e  234  277  132
e  234  245  482
e  235  254  359
e  235  246  931
e  236  243  807
e  236  240  332
e  237  238  39
e  238  242  13
e  238  259  813
e  238  267  403
e  238  252  643
e  239  281  156
e  239  265  31
e  240  250  807
e  240  253  156
e  241  252  132
e  242  255  813
e  243  245  156
e  243  250  332
e  244  248  646
e  245  278  132
e  245  251  332
e  246  249  359
e  247  269  132
e  248  264  478
e  248  262  94
e  249  254  931
e  249  284  646
e  250  251  156
e  251  292  132
e  251  266  598
e  251  253  807
e  252  270  403
e  252  273  355
e  252  257  704
e  253  256  598
e  254  261  715
e  254  280  646
e  255  258  403
e  255  259  13
e  256  266  807
e  256  281  581
e  257  269  355
e  258  294  220
e  258  290  643
e  258  260  13
e  259  260  403
e  260  271  643
e  260  267  813
e  261  274  646
e  262  263  488
e  262  287  478
e  262  276  359
e  263  274  359
e  264  293  474
e  264  287  94
e  265  304  156
e  265  309  191
e  265  272  31
e  266  313  132
e  267  270  643
e  268  294  39
e  269  273  704
e  269  289  403
e  269  288  482
e  269  282  349
e  269  275  212
e  270  271  813
e  270  279  355
e  271  290  13
e  271  283  355
e  272  293  191
e  273  279  403
e  274  276  488
e  274  280  715
e  275  277  349
e  276  297  478
e  276  286  715
e  277  282  212
e  277  278  482
e  278  285  212
e  278  302  403
e  278  292  332
e  279  283  813
e  279  289  704
e  280  286  488
e  280  284  931
e  281  328  132
e  281  324  191
e  281  304  31
e  282  285  482
e  283  301  13
e  283  317  220
e  283  305  482
e  283  295  704
e  284  291  488
e  284  308  418
e  285  288  349
e  285  299  403
e  286  311  478
e  286  291  931
e  287  319  474
e  287  297  359
e  288  296  403
e  289  295  813
e  289  296  482
e  290  303  220
e  290  301  355
e  291  312  478
e  291  323  418
e  292  307  403
e  292  313  598
e  293  309  31
e  293  318  156
e  293  319  94
e  294  330  422
e  294  320  355
e  294  303  643
e  295  300  482
e  296  300  813
e  296  299  349
e  297  322  474
e  297  311  715
e  298  339  39
e  299  306  813
e  299  302  212
e  300  305  704
e  300  306  349
e  301  310  220
e  302  307  332
e  303  310  355
e  304  314  191
e  305  325  220
e  305  321  349
e  306  321  704
e  306  315  332
e  307  316  813
e  307  337  598
e  308  323  488
e  308  329  51
e  309  314  156
e  310  320  643
e  310  335  482
e  310  317  13
e  311  340  474
e  311  312  931
e  312  341  474
e  313  337  403
e  313  327  581
e  314  324  31
e  314  318  31
e  315  316  212
e  315  326  704
e  317  325  482
e  318  332  94
e  319  332  156
e  319  322  359
e  320  338  422
e  321  331  220
e  321  326  332
e  322  334  156
e  322  340  715
e  324  336  132
e  325  335  13
e  325  331  349
e  326  333  220
e  327  328  807
e  328  336  191
e  330  339  546
e  330  338  355
e  331  333  332
e  332  334  359
e  338  342  546
e  339  342  355
e  340  341  931
