p   edge 1007  1909
e  63  64  947
e  64  65  920
e  64  116  702
e  64  75  378
e  65  66  984
e  65  95  702
e  66  67  253
e  66  82  702
e  68  73  631
e  68  76  437
e  69  89  947
e  69  70  38
e  70  91  947
e  70  72  297
e  71  110  700
e  71  104  745
e  71  97  48
e  72  98  947
e  72  74  228
e  73  107  585
e  73  81  437
e  74  102  947
e  74  101  275
e  75  122  702
e  75  80  617
e  76  81  631
e  76  118  29
e  77  84  949
e  77  90  706
e  78  86  406
e  78  113  925
e  78  142  744
e  78  119  392
e  79  85  744
e  79  96  25
e  80  129  702
e  80  89  924
e  81  164  585
e  81  325  634
e  81  342  564
e  81  328  745
e  81  128  29
e  82  186  378
e  82  123  920
e  82  95  984
e  83  115  65
e  83  127  56
e  84  105  411
e  84  162  330
e  84  121  706
e  85  99  427
e  85  112  25
e  86  96  925
e  87  93  68
e  87  155  803
e  88  90  700
e  89  147  702
e  89  91  38
e  90  121  949
e  90  120  330
e  90  114  917
e  90  94  369
e  91  148  702
e  91  98  297
e  92  111  85
e  93  170  501
e  93  159  803
e  94  103  917
e  95  116  920
e  96  112  744
e  96  113  406
e  97  100  745
e  98  153  702
e  98  102  228
e  99  150  523
e  99  134  25
e  100  104  48
e  100  109  103
e  101  137  947
e  101  132  65
e  102  157  702
e  102  137  275
e  103  114  369
e  103  110  330
e  104  136  700
e  104  135  103
e  105  182  320
e  105  167  330
e  106  118  320
e  107  218  634
e  107  164  437
e  108  132  353
e  109  135  48
e  109  143  700
e  109  130  152
e  110  117  369
e  110  136  745
e  111  133  623
e  111  193  28
e  111  124  120
e  112  134  427
e  112  125  406
e  113  125  744
e  114  117  330
e  115  140  564
e  115  198  56
e  116  123  984
e  116  122  378
e  117  120  917
e  117  139  949
e  117  151  745
e  118  128  631
e  118  126  961
e  119  156  744
e  119  267  803
e  120  131  949
e  121  131  330
e  122  138  984
e  122  129  617
e  123  138  378
e  124  234  28
e  125  213  427
e  125  160  392
e  125  142  925
e  126  183  631
e  126  163  615
e  127  198  65
e  127  206  838
e  127  197  987
e  127  166  220
e  128  316  745
e  128  216  713
e  128  195  615
e  128  183  961
e  129  149  984
e  129  147  924
e  130  174  700
e  130  150  375
e  131  162  706
e  131  169  411
e  131  181  745
e  131  139  917
e  132  178  947
e  132  146  913
e  133  154  17
e  133  158  28
e  134  171  523
e  134  213  406
e  135  141  700
e  136  151  369
e  136  141  103
e  137  172  702
e  137  178  65
e  138  186  920
e  138  286  253
e  138  149  617
e  139  161  745
e  140  145  935
e  140  225  838
e  140  220  56
e  141  168  369
e  141  143  48
e  142  156  392
e  143  190  369
e  143  214  949
e  143  189  375
e  143  174  152
e  144  152  987
e  145  238  353
e  145  226  838
e  146  250  947
e  146  187  92
e  147  173  984
e  147  148  38
e  148  185  984
e  148  153  297
e  149  339  253
e  149  173  924
e  150  180  700
e  150  171  25
e  151  161  949
e  151  168  103
e  152  165  118
e  152  177  838
e  153  199  984
e  153  157  228
e  154  155  28
e  155  159  68
e  155  158  17
e  156  160  925
e  156  273  803
e  157  208  984
e  157  172  275
e  158  179  68
e  158  193  623
e  159  204  501
e  159  271  623
e  159  179  17
e  160  227  427
e  160  259  523
e  160  310  803
e  161  181  917
e  161  175  103
e  162  167  411
e  163  191  631
e  163  176  571
e  164  280  634
e  165  184  538
e  165  188  838
e  166  184  987
e  167  203  320
e  167  169  706
e  168  175  949
e  168  190  48
e  169  211  320
e  169  200  745
e  170  204  803
e  171  209  700
e  171  245  392
e  172  224  984
e  172  223  65
e  173  368  253
e  173  185  38
e  174  180  375
e  175  235  917
e  175  243  320
e  175  194  48
e  176  201  631
e  176  182  713
e  177  188  118
e  177  196  538
e  177  218  71
e  178  223  702
e  178  250  913
e  179  212  623
e  180  189  152
e  180  262  949
e  180  209  25
e  181  200  411
e  181  235  103
e  182  205  631
e  182  203  330
e  183  191  615
e  184  197  220
e  184  192  838
e  185  392  253
e  185  319  275
e  185  199  297
e  186  239  253
e  187  291  947
e  187  238  634
e  188  192  538
e  189  228  949
e  190  194  949
e  191  195  961
e  191  201  571
e  192  202  220
e  192  253  71
e  192  196  118
e  193  212  68
e  193  234  120
e  194  269  320
e  194  231  375
e  194  214  369
e  195  207  571
e  196  233  71
e  197  202  838
e  198  220  564
e  198  219  838
e  199  285  275
e  199  208  228
e  200  215  320
e  201  207  961
e  201  205  713
e  202  206  987
e  202  229  65
e  202  248  564
e  202  257  71
e  203  222  631
e  203  236  745
e  203  211  706
e  204  255  243
e  204  272  465
e  204  313  744
e  204  357  120
e  204  312  623
e  205  210  961
e  205  222  330
e  206  219  65
e  207  210  713
e  208  224  275
e  209  268  949
e  209  360  320
e  209  287  392
e  210  217  615
e  210  232  330
e  211  215  745
e  212  271  17
e  212  254  120
e  213  227  392
e  214  228  375
e  215  236  706
e  215  244  631
e  215  240  103
e  216  217  571
e  216  279  330
e  217  252  330
e  218  233  538
e  218  280  437
e  219  221  564
e  219  229  987
e  220  221  838
e  221  225  56
e  221  230  935
e  221  237  987
e  222  232  961
e  222  242  745
e  223  323  984
e  223  367  634
e  223  301  913
e  224  285  228
e  224  586  253
e  224  716  838
e  224  323  65
e  225  226  935
e  226  294  353
e  226  299  71
e  226  284  987
e  226  230  56
e  227  246  523
e  228  231  369
e  228  262  152
e  229  237  564
e  230  249  987
e  231  270  320
e  231  274  25
e  232  252  615
e  232  251  745
e  233  253  118
e  233  264  564
e  233  289  437
e  234  254  68
e  234  567  744
e  234  565  85
e  235  241  320
e  236  242  631
e  237  249  935
e  237  261  71
e  237  248  65
e  238  307  947
e  238  294  838
e  239  996  745
e  239  587  275
e  239  286  920
e  240  241  411
e  240  263  631
e  240  247  917
e  241  243  917
e  242  251  961
e  242  244  706
e  243  247  411
e  243  292  631
e  243  276  375
e  243  269  48
e  244  256  961
e  244  263  103
e  245  246  406
e  245  287  700
e  246  296  700
e  246  259  427
e  247  277  631
e  248  258  71
e  249  284  56
e  249  265  71
e  250  301  702
e  250  291  92
e  251  266  615
e  251  256  706
e  252  279  571
e  252  266  745
e  253  257  220
e  253  260  564
e  254  311  17
e  254  331  501
e  255  267  465
e  256  298  615
e  256  278  103
e  257  258  564
e  258  261  65
e  258  260  220
e  259  332  700
e  259  330  803
e  260  264  118
e  261  265  935
e  262  268  25
e  263  278  961
e  263  277  917
e  264  283  935
e  264  302  437
e  265  290  56
e  265  347  353
e  265  350  437
e  265  281  118
e  266  293  571
e  266  334  103
e  266  298  706
e  267  273  744
e  267  272  243
e  268  275  369
e  268  333  320
e  269  270  375
e  270  276  48
e  270  303  631
e  270  300  25
e  271  312  501
e  271  311  120
e  272  288  744
e  273  310  925
e  273  288  243
e  274  275  152
e  274  300  320
e  275  305  320
e  276  295  631
e  277  304  961
e  277  297  375
e  277  292  411
e  278  309  615
e  278  315  375
e  278  304  917
e  279  293  745
e  280  289  538
e  280  325  585
e  281  282  220
e  281  338  437
e  282  283  65
e  282  318  437
e  283  306  437
e  284  290  71
e  285  319  297
e  285  512  253
e  286  339  617
e  287  369  320
e  287  296  406
e  288  351  925
e  288  358  523
e  288  423  120
e  288  313  465
e  289  302  564
e  290  299  987
e  290  329  353
e  291  321  702
e  291  307  634
e  292  295  375
e  293  317  713
e  293  341  29
e  293  362  103
e  294  352  947
e  294  320  71
e  295  297  411
e  295  303  48
e  296  397  320
e  296  359  803
e  296  332  427
e  297  308  961
e  297  314  48
e  298  309  103
e  299  320  353
e  300  322  631
e  300  305  152
e  301  343  634
e  301  321  92
e  302  306  935
e  302  336  585
e  303  314  411
e  303  340  961
e  303  322  25
e  304  308  375
e  305  348  631
e  305  333  369
e  306  318  65
e  306  346  585
e  307  326  702
e  307  352  838
e  308  315  917
e  308  361  25
e  308  327  48
e  309  334  706
e  309  349  375
e  310  330  523
e  310  351  243
e  311  324  501
e  312  324  120
e  313  387  120
e  314  327  961
e  315  349  615
e  315  376  25
e  316  317  330
e  316  328  29
e  317  335  29
e  318  338  220
e  318  373  353
e  318  365  585
e  319  408  253
e  320  375  947
e  320  406  702
e  320  329  987
e  321  326  634
e  322  344  961
e  322  348  152
e  323  520  838
e  323  464  634
e  324  357  623
e  324  389  744
e  324  331  17
e  325  337  564
e  326  343  92
e  326  356  838
e  327  345  25
e  327  340  411
e  328  371  564
e  328  335  330
e  329  417  702
e  329  381  437
e  329  347  56
e  330  353  700
e  330  354  243
e  331  422  744
e  332  353  803
e  333  370  392
e  333  360  949
e  334  362  571
e  334  380  375
e  335  382  564
e  335  341  713
e  336  337  538
e  336  346  935
e  337  342  634
e  338  350  118
e  338  366  353
e  339  368  924
e  340  344  25
e  341  393  564
e  341  374  103
e  342  364  935
e  342  371  745
e  343  367  913
e  343  407  838
e  344  345  411
e  344  372  152
e  345  361  48
e  345  402  615
e  345  526  564
e  345  413  152
e  346  365  65
e  346  385  745
e  346  363  634
e  347  355  437
e  348  372  961
e  348  400  392
e  349  380  706
e  349  414  29
e  349  429  564
e  349  383  25
e  350  355  353
e  351  354  523
e  352  356  702
e  352  375  71
e  353  359  427
e  353  377  243
e  354  377  700
e  354  358  925
e  355  381  56
e  355  468  702
e  355  461  745
e  355  366  118
e  356  407  92
e  356  446  913
e  356  379  71
e  357  387  744
e  358  424  700
e  358  451  120
e  359  412  320
e  359  457  243
e  360  369  392
e  361  376  917
e  361  390  615
e  362  374  29
e  362  391  375
e  363  364  538
e  363  384  745
e  364  378  745
e  365  386  353
e  365  396  745
e  366  444  745
e  366  416  585
e  366  373  220
e  367  464  984
e  367  410  838
e  368  447  275
e  368  392  38
e  369  370  949
e  369  397  406
e  370  401  631
e  370  436  803
e  371  378  935
e  371  382  330
e  372  413  411
e  372  459  392
e  373  386  585
e  374  399  564
e  374  394  375
e  375  379  702
e  376  383  615
e  377  457  427
e  377  502  320
e  377  541  120
e  377  424  925
e  378  384  538
e  378  388  330
e  379  486  913
e  379  584  745
e  379  511  437
e  379  421  987
e  379  406  947
e  380  391  571
e  380  403  29
e  381  434  702
e  382  388  935
e  382  393  713
e  383  449  564
e  383  438  48
e  383  390  917
e  384  385  634
e  384  395  330
e  385  396  65
e  385  398  330
e  386  416  220
e  386  405  745
e  387  423  465
e  387  389  623
e  388  395  538
e  388  404  713
e  389  435  465
e  389  477  523
e  389  422  17
e  390  402  48
e  391  394  29
e  392  408  275
e  393  404  935
e  393  399  103
e  394  409  564
e  394  403  571
e  395  398  634
e  395  420  713
e  396  405  353
e  396  415  330
e  397  412  803
e  398  415  65
e  398  426  353
e  398  430  713
e  399  411  935
e  399  409  375
e  400  401  369
e  400  459  961
e  400  480  803
e  401  458  803
e  402  438  917
e  402  489  564
e  403  425  564
e  403  414  706
e  404  420  538
e  404  411  103
e  405  432  220
e  405  419  330
e  406  417  987
e  407  410  913
e  408  447  38
e  408  766  920
e  408  805  838
e  408  512  297
e  409  418  935
e  409  425  571
e  410  475  984
e  410  493  71
e  410  446  92
e  411  428  538
e  411  418  375
e  412  437  949
e  412  518  631
e  412  479  243
e  413  530  564
e  413  548  392
e  414  427  564
e  415  419  353
e  416  432  745
e  417  421  947
e  417  434  437
e  418  433  538
e  418  439  706
e  419  467  220
e  419  484  375
e  419  450  103
e  419  426  65
e  420  430  634
e  420  428  103
e  421  445  437
e  422  501  523
e  422  566  68
e  423  451  523
e  423  435  623
e  424  478  120
e  425  427  706
e  426  442  103
e  427  440  935
e  427  429  29
e  428  431  634
e  428  433  375
e  429  453  935
e  429  449  25
e  430  431  103
e  431  443  353
e  431  441  375
e  432  444  585
e  432  500  702
e  432  467  330
e  433  441  634
e  433  455  353
e  433  466  706
e  434  445  947
e  434  485  745
e  434  468  56
e  435  462  523
e  436  437  406
e  436  458  631
e  437  465  631
e  438  481  564
e  439  440  571
e  439  466  538
e  439  470  353
e  440  471  353
e  440  463  25
e  440  453  29
e  441  448  353
e  442  443  713
e  442  450  65
e  443  452  65
e  443  448  375
e  444  461  118
e  444  497  702
e  445  511  987
e  445  487  745
e  446  486  71
e  447  589  920
e  448  454  65
e  448  483  706
e  448  455  634
e  449  456  935
e  449  481  48
e  450  460  375
e  450  452  713
e  451  478  700
e  451  462  623
e  452  454  375
e  453  456  25
e  454  460  713
e  454  522  220
e  454  532  702
e  454  495  25
e  455  469  706
e  456  463  29
e  456  490  353
e  456  498  48
e  457  479  320
e  458  480  369
e  458  465  406
e  459  548  411
e  459  505  803
e  460  484  103
e  460  504  220
e  461  474  702
e  462  494  700
e  462  517  17
e  462  477  465
e  463  473  353
e  464  475  838
e  465  535  369
e  465  570  961
e  465  555  243
e  465  518  949
e  466  469  353
e  467  503  702
e  467  499  375
e  468  474  745
e  469  483  634
e  469  482  25
e  469  472  571
e  469  470  538
e  470  471  571
e  471  472  538
e  471  473  25
e  472  476  25
e  473  476  538
e  473  490  29
e  474  485  56
e  474  492  947
e  474  509  330
e  474  497  118
e  475  520  634
e  475  528  71
e  476  482  571
e  476  491  634
e  476  507  29
e  477  501  17
e  478  541  925
e  478  494  623
e  479  543  631
e  479  502  427
e  480  505  961
e  480  535  406
e  481  498  935
e  481  489  917
e  482  488  634
e  483  488  25
e  484  499  220
e  485  487  947
e  486  493  92
e  486  585  984
e  486  606  745
e  487  557  987
e  487  583  375
e  487  534  330
e  487  492  56
e  488  496  65
e  488  491  571
e  489  506  935
e  489  536  152
e  489  526  615
e  490  507  538
e  490  514  48
e  491  508  65
e  491  537  29
e  492  515  330
e  493  528  984
e  494  568  925
e  494  602  320
e  494  531  17
e  495  496  706
e  495  542  702
e  496  554  702
e  496  508  571
e  497  500  585
e  498  514  353
e  498  506  917
e  499  513  702
e  499  504  103
e  500  503  330
e  501  517  465
e  501  540  700
e  501  607  68
e  502  604  631
e  502  569  120
e  503  510  118
e  503  523  947
e  503  513  375
e  504  516  702
e  504  522  713
e  505  572  564
e  505  551  406
e  506  521  353
e  506  546  152
e  507  537  634
e  507  539  48
e  508  563  702
e  508  577  48
e  508  544  29
e  509  510  585
e  509  515  947
e  510  519  947
e  511  557  745
e  512  776  838
e  512  586  228
e  513  524  947
e  513  516  103
e  514  539  538
e  514  521  917
e  515  534  56
e  515  533  375
e  515  519  585
e  516  529  947
e  516  527  713
e  517  531  700
e  518  543  243
e  519  525  375
e  519  523  118
e  520  716  65
e  520  730  253
e  520  693  71
e  521  556  538
e  521  553  152
e  522  527  702
e  523  524  375
e  524  525  118
e  524  529  103
e  525  533  585
e  525  538  103
e  526  530  152
e  527  550  947
e  527  547  25
e  527  532  220
e  528  693  634
e  528  622  745
e  528  585  92
e  529  538  118
e  529  550  713
e  530  536  615
e  530  552  935
e  530  564  392
e  531  626  320
e  531  540  465
e  532  542  25
e  533  545  56
e  533  549  103
e  534  545  375
e  535  551  961
e  536  546  935
e  537  544  65
e  537  558  48
e  538  549  585
e  538  582  56
e  538  580  25
e  539  558  634
e  539  556  917
e  540  683  320
e  540  625  68
e  541  569  320
e  541  568  623
e  542  547  220
e  542  554  706
e  543  555  949
e  543  604  427
e  544  561  48
e  545  583  330
e  545  640  987
e  545  560  103
e  546  553  353
e  546  552  615
e  547  559  947
e  548  564  564
e  549  560  56
e  550  559  25
e  551  635  564
e  551  646  353
e  551  627  243
e  551  570  369
e  552  562  353
e  553  598  538
e  553  603  392
e  553  562  615
e  554  579  947
e  554  563  571
e  555  611  961
e  555  710  353
e  555  688  120
e  556  576  65
e  556  598  152
e  557  584  437
e  557  631  984
e  557  616  375
e  558  561  65
e  559  581  118
e  559  578  706
e  560  655  987
e  560  674  984
e  560  600  25
e  560  582  585
e  561  577  29
e  561  593  702
e  561  575  917
e  562  573  392
e  563  594  947
e  563  592  48
e  564  574  353
e  564  571  803
e  565  613  744
e  566  567  501
e  566  607  523
e  567  614  523
e  567  613  85
e  568  595  320
e  569  645  631
e  569  595  623
e  570  611  243
e  571  572  411
e  571  590  353
e  572  596  353
e  572  635  406
e  573  574  935
e  573  603  615
e  573  591  803
e  574  590  803
e  575  576  634
e  575  601  702
e  575  617  152
e  576  612  152
e  577  592  702
e  578  579  220
e  578  639  118
e  578  608  571
e  579  594  571
e  580  581  713
e  580  597  56
e  581  605  56
e  581  639  706
e  582  597  25
e  583  616  987
e  584  606  913
e  585  610  745
e  586  719  838
e  587  588  924
e  587  969  745
e  587  930  838
e  588  589  617
e  588  896  838
e  589  885  838
e  589  766  38
e  590  591  935
e  590  596  411
e  591  609  615
e  591  653  538
e  591  663  702
e  591  599  411
e  592  615  947
e  592  593  29
e  593  632  947
e  593  601  917
e  594  608  220
e  594  615  48
e  595  669  631
e  595  687  17
e  595  602  925
e  596  599  935
e  596  641  406
e  597  600  585
e  597  605  713
e  598  612  65
e  598  628  803
e  598  618  392
e  599  682  702
e  599  654  406
e  600  676  984
e  600  629  713
e  601  638  947
e  601  619  152
e  602  626  17
e  603  618  538
e  603  609  803
e  604  645  120
e  605  629  585
e  605  665  706
e  606  610  984
e  607  625  700
e  607  614  501
e  608  692  118
e  608  652  48
e  609  620  538
e  610  622  92
e  610  666  375
e  610  630  437
e  611  627  369
e  611  679  353
e  612  617  634
e  612  621  702
e  612  633  803
e  613  624  523
e  613  623  28
e  614  644  700
e  614  624  85
e  615  652  220
e  615  648  917
e  615  632  29
e  616  649  984
e  616  640  330
e  617  619  702
e  618  620  803
e  619  657  947
e  619  642  803
e  619  621  634
e  620  628  392
e  620  637  702
e  620  653  615
e  621  634  803
e  622  772  634
e  622  673  375
e  623  643  523
e  624  651  700
e  624  643  28
e  625  717  320
e  625  661  85
e  625  644  501
e  626  687  925
e  626  720  631
e  626  683  465
e  627  662  353
e  628  633  65
e  629  708  984
e  629  728  706
e  630  631  913
e  630  650  375
e  631  649  375
e  632  638  917
e  633  634  702
e  634  642  634
e  634  636  392
e  635  641  353
e  636  637  65
e  636  647  634
e  636  680  615
e  637  656  615
e  638  648  29
e  638  672  803
e  638  657  152
e  639  665  56
e  639  692  571
e  640  658  984
e  640  655  103
e  641  654  935
e  641  667  243
e  641  646  564
e  642  664  947
e  642  647  392
e  643  660  700
e  643  659  744
e  644  651  85
e  645  689  949
e  645  669  623
e  646  662  243
e  647  671  947
e  647  700  615
e  648  691  220
e  648  684  803
e  649  650  913
e  649  658  330
e  650  666  437
e  650  681  92
e  650  670  330
e  651  661  501
e  651  743  320
e  651  660  28
e  652  704  118
e  652  697  803
e  652  691  917
e  653  656  702
e  654  696  702
e  654  678  243
e  655  668  984
e  656  680  65
e  656  698  411
e  656  663  538
e  657  664  803
e  658  670  913
e  658  668  103
e  659  686  700
e  660  744  320
e  660  686  744
e  661  722  320
e  662  667  564
e  662  679  369
e  663  682  411
e  664  672  152
e  664  701  29
e  664  671  392
e  665  728  585
e  665  745  984
e  665  762  803
e  665  715  571
e  666  673  92
e  667  678  935
e  667  690  369
e  668  675  913
e  668  677  25
e  668  674  987
e  669  725  949
e  669  747  353
e  669  705  17
e  670  695  92
e  670  675  103
e  671  703  29
e  671  726  220
e  671  798  243
e  671  707  615
e  672  684  29
e  673  802  634
e  673  836  253
e  673  764  25
e  673  729  330
e  673  681  437
e  674  676  25
e  675  699  92
e  675  685  25
e  676  677  987
e  676  702  913
e  676  708  713
e  677  685  913
e  678  706  702
e  678  711  369
e  679  690  564
e  679  723  120
e  679  710  961
e  680  700  634
e  680  712  947
e  680  721  411
e  681  695  330
e  682  698  538
e  682  696  406
e  683  803  631
e  683  753  85
e  683  717  68
e  684  694  220
e  684  701  152
e  685  709  92
e  685  783  713
e  685  702  987
e  686  813  320
e  686  893  265
e  686  751  523
e  687  705  631
e  688  689  427
e  688  718  353
e  689  731  353
e  689  725  623
e  690  711  935
e  690  734  120
e  691  694  803
e  692  715  56
e  692  704  48
e  693  784  253
e  693  772  745
e  694  697  917
e  694  713  392
e  695  729  437
e  695  699  103
e  696  724  538
e  696  706  243
e  697  732  118
e  697  761  392
e  698  721  65
e  698  724  406
e  699  733  437
e  699  709  25
e  700  707  947
e  701  703  392
e  702  746  713
e  703  714  220
e  704  727  56
e  704  732  803
e  705  771  353
e  705  720  925
e  706  738  538
e  706  781  947
e  706  787  120
e  706  757  369
e  707  759  406
e  707  712  634
e  708  746  913
e  708  739  706
e  709  741  437
e  709  866  803
e  709  801  713
e  710  718  120
e  711  757  702
e  711  749  120
e  712  736  411
e  713  714  152
e  713  761  917
e  713  777  118
e  714  788  118
e  714  843  984
e  714  726  29
e  715  727  48
e  716  719  253
e  717  722  85
e  718  723  961
e  718  731  427
e  719  776  228
e  719  837  745
e  719  815  71
e  719  730  65
e  720  790  353
e  720  803  465
e  721  736  947
e  721  735  406
e  722  753  68
e  722  819  631
e  722  752  28
e  722  743  501
e  723  734  564
e  724  735  65
e  724  738  243
e  725  737  353
e  726  868  984
e  726  845  243
e  727  740  803
e  728  739  984
e  729  733  103
e  730  784  71
e  731  737  623
e  732  740  56
e  732  769  392
e  733  741  25
e  734  749  935
e  734  754  623
e  735  742  947
e  735  748  243
e  736  742  406
e  737  756  564
e  737  747  949
e  738  748  65
e  738  758  947
e  739  782  913
e  739  789  803
e  739  745  585
e  740  763  571
e  740  778  984
e  740  780  392
e  741  765  330
e  741  880  253
e  741  932  803
e  742  760  634
e  742  750  243
e  743  744  28
e  744  752  501
e  744  860  353
e  744  813  744
e  745  770  803
e  746  783  987
e  746  818  803
e  746  782  706
e  747  786  564
e  747  771  17
e  748  750  947
e  749  768  702
e  749  773  623
e  750  767  634
e  750  830  120
e  750  758  65
e  751  872  265
e  752  851  631
e  752  854  353
e  753  810  631
e  754  755  427
e  754  773  935
e  755  756  961
e  755  779  935
e  756  797  935
e  756  804  17
e  756  786  949
e  757  768  120
e  758  824  120
e  758  781  538
e  759  760  411
e  759  774  243
e  760  767  243
e  761  769  118
e  762  763  48
e  762  770  984
e  763  775  984
e  764  765  103
e  764  853  253
e  765  871  253
e  766  867  838
e  767  774  411
e  767  858  120
e  768  787  369
e  768  829  947
e  768  785  623
e  769  780  56
e  769  777  917
e  770  789  585
e  770  814  913
e  770  775  48
e  771  793  564
e  771  790  925
e  772  794  253
e  772  802  375
e  773  785  702
e  773  779  427
e  774  799  615
e  774  948  220
e  774  942  120
e  775  821  913
e  775  778  571
e  776  805  297
e  776  847  745
e  777  791  56
e  777  788  152
e  778  840  913
e  778  795  392
e  779  792  702
e  779  797  961
e  780  795  984
e  780  791  917
e  781  807  120
e  782  796  803
e  783  801  92
e  784  815  65
e  784  794  745
e  785  838  947
e  785  792  427
e  786  793  17
e  787  807  947
e  788  800  56
e  788  831  984
e  789  796  913
e  790  827  564
e  790  825  85
e  791  806  984
e  791  800  152
e  792  861  947
e  792  820  17
e  792  811  961
e  793  804  949
e  793  817  935
e  793  828  702
e  793  827  925
e  794  822  65
e  794  812  375
e  795  844  913
e  795  832  152
e  795  806  917
e  796  818  706
e  796  841  92
e  796  833  48
e  796  814  585
e  797  811  702
e  797  808  17
e  798  799  406
e  798  845  220
e  799  859  220
e  800  809  984
e  801  834  803
e  802  812  253
e  803  810  85
e  804  808  935
e  805  867  920
e  805  870  745
e  806  809  152
e  807  824  538
e  807  842  623
e  807  829  369
e  808  816  702
e  808  817  949
e  809  832  917
e  809  891  913
e  809  916  243
e  809  831  56
e  810  826  353
e  810  819  68
e  811  816  17
e  812  846  65
e  812  869  25
e  812  836  634
e  813  925  353
e  813  907  265
e  814  821  48
e  815  822  745
e  816  820  961
e  816  823  949
e  817  823  702
e  818  835  92
e  819  839  353
e  819  851  28
e  820  879  947
e  820  875  949
e  821  833  585
e  821  849  392
e  821  840  571
e  822  837  71
e  822  856  228
e  822  846  375
e  823  875  961
e  823  855  925
e  823  828  935
e  824  830  65
e  824  857  623
e  825  826  465
e  825  874  564
e  825  873  68
e  826  839  68
e  827  848  702
e  827  874  85
e  828  848  925
e  829  838  623
e  830  858  634
e  830  862  623
e  831  913  243
e  831  843  118
e  832  881  913
e  833  892  92
e  833  865  392
e  834  835  987
e  834  866  713
e  834  997  253
e  834  850  706
e  835  841  706
e  836  853  25
e  837  847  228
e  838  842  369
e  838  876  538
e  838  861  427
e  839  873  465
e  839  888  564
e  839  890  702
e  839  852  28
e  840  844  392
e  841  850  987
e  841  892  48
e  842  857  538
e  843  908  243
e  843  868  29
e  844  849  571
e  844  902  585
e  844  959  92
e  844  881  152
e  845  887  984
e  845  859  406
e  846  863  228
e  846  899  25
e  847  870  297
e  847  877  375
e  847  856  71
e  848  855  935
e  848  878  85
e  849  865  585
e  850  922  392
e  851  852  353
e  852  900  702
e  852  864  501
e  852  854  631
e  853  869  634
e  853  871  103
e  854  860  501
e  855  912  961
e  855  947  947
e  855  894  85
e  856  863  375
e  857  862  65
e  857  876  369
e  858  942  411
e  858  966  220
e  858  978  984
e  858  897  623
e  859  901  984
e  859  952  120
e  859  948  615
e  860  864  631
e  860  956  702
e  860  925  744
e  861  915  538
e  861  879  17
e  862  897  634
e  862  883  369
e  863  877  71
e  863  895  297
e  863  909  25
e  864  910  702
e  865  898  92
e  865  902  571
e  866  932  437
e  866  960  253
e  867  885  38
e  867  904  745
e  868  887  243
e  869  899  65
e  869  903  103
e  870  904  920
e  870  884  375
e  871  903  634
e  871  880  330
e  872  893  523
e  872  937  320
e  873  882  564
e  874  878  702
e  874  882  68
e  875  931  947
e  875  912  925
e  876  883  65
e  876  915  427
e  877  884  297
e  878  894  935
e  878  886  68
e  879  919  538
e  879  938  925
e  879  931  949
e  880  928  634
e  880  943  803
e  881  963  92
e  881  891  917
e  882  886  702
e  882  888  465
e  883  972  634
e  883  939  17
e  883  920  427
e  884  914  920
e  884  895  71
e  885  896  617
e  885  917  745
e  886  906  935
e  886  889  465
e  887  908  29
e  887  921  118
