p   edge 664  1254
e  122  145  83
e  122  136  448
e  123  129  990
e  123  153  682
e  124  125  105
e  124  144  752
e  124  143  48
e  125  130  48
e  126  133  682
e  127  159  337
e  127  129  242
e  128  151  227
e  128  150  607
e  129  181  337
e  129  165  682
e  130  131  520
e  130  143  105
e  130  161  752
e  130  160  694
e  131  139  694
e  132  135  935
e  133  134  30
e  133  170  803
e  134  153  649
e  134  172  803
e  135  137  331
e  135  500  585
e  135  201  341
e  136  142  83
e  137  245  266
e  137  495  357
e  137  603  701
e  137  560  585
e  138  150  701
e  138  171  25
e  139  160  520
e  139  257  223
e  139  353  357
e  139  314  935
e  140  169  223
e  140  176  48
e  140  164  113
e  141  151  567
e  142  145  448
e  142  152  100
e  143  155  752
e  144  164  687
e  144  155  48
e  145  179  2
e  145  193  357
e  145  162  100
e  146  156  44
e  146  180  357
e  146  188  83
e  147  159  700
e  148  166  461
e  148  182  700
e  149  171  448
e  149  184  701
e  149  183  514
e  150  167  227
e  150  174  25
e  151  154  653
e  151  167  607
e  152  162  448
e  152  158  341
e  153  165  990
e  153  197  803
e  154  173  158
e  154  213  607
e  155  168  687
e  155  161  105
e  156  170  357
e  157  292  407
e  158  177  448
e  158  169  929
e  159  163  285
e  159  181  242
e  160  210  752
e  160  227  223
e  161  175  687
e  161  210  694
e  162  206  357
e  162  202  929
e  162  177  341
e  163  182  95
e  163  231  461
e  163  239  701
e  163  195  242
e  164  168  48
e  165  253  337
e  165  266  83
e  165  217  803
e  166  183  946
e  166  186  700
e  167  213  653
e  167  250  158
e  167  265  700
e  167  220  25
e  168  176  113
e  168  187  223
e  168  175  105
e  169  190  448
e  169  233  357
e  169  185  48
e  170  172  30
e  170  196  83
e  170  180  44
e  171  174  701
e  172  197  649
e  172  200  83
e  173  492  700
e  173  225  607
e  174  220  227
e  174  222  700
e  174  203  514
e  174  184  448
e  175  207  223
e  175  215  694
e  176  185  223
e  177  190  929
e  178  179  634
e  178  188  209
e  179  192  357
e  180  189  83
e  181  195  285
e  181  276  701
e  181  253  682
e  182  186  461
e  183  199  701
e  183  198  700
e  184  199  514
e  185  235  357
e  185  187  113
e  186  198  946
e  186  221  701
e  186  231  95
e  187  241  357
e  187  207  105
e  188  189  357
e  189  196  44
e  189  191  634
e  190  202  341
e  190  218  357
e  191  192  209
e  191  204  44
e  191  194  2
e  192  193  2
e  193  194  209
e  193  206  100
e  194  212  30
e  194  216  100
e  195  243  701
e  196  200  30
e  196  204  634
e  197  217  990
e  197  219  83
e  198  205  701
e  199  203  448
e  199  205  700
e  200  219  649
e  200  208  634
e  201  292  585
e  202  214  357
e  203  209  700
e  204  208  30
e  205  209  448
e  205  221  946
e  206  216  209
e  206  214  929
e  207  262  357
e  207  224  694
e  208  234  649
e  208  211  2
e  209  222  514
e  209  249  227
e  209  260  242
e  209  248  946
e  210  215  687
e  211  212  44
e  211  244  649
e  211  230  100
e  212  223  100
e  213  225  158
e  214  229  30
e  214  218  341
e  215  224  223
e  216  223  30
e  217  232  83
e  218  240  30
e  218  238  48
e  218  233  448
e  219  232  990
e  219  234  634
e  220  237  700
e  221  248  448
e  221  254  242
e  221  236  95
e  222  237  227
e  223  230  44
e  223  228  929
e  224  275  357
e  224  226  752
e  225  340  700
e  225  250  653
e  226  227  687
e  226  282  357
e  227  293  357
e  227  257  520
e  228  229  209
e  228  242  44
e  228  246  341
e  229  240  341
e  230  252  649
e  230  242  929
e  231  236  701
e  232  266  803
e  232  286  337
e  232  303  701
e  232  290  929
e  232  261  634
e  233  235  48
e  234  261  990
e  234  244  2
e  235  238  448
e  235  241  113
e  236  247  242
e  236  239  461
e  237  265  25
e  237  384  158
e  237  249  514
e  238  258  30
e  238  251  113
e  239  243  242
e  240  246  209
e  240  258  48
e  241  251  448
e  241  269  30
e  241  262  105
e  242  256  649
e  242  264  341
e  243  247  461
e  243  267  448
e  243  291  682
e  243  276  285
e  244  252  100
e  245  314  451
e  245  456  357
e  246  264  44
e  246  268  48
e  247  254  95
e  247  259  448
e  248  255  242
e  249  399  158
e  249  410  83
e  249  288  242
e  250  307  700
e  251  263  30
e  252  256  929
e  253  280  701
e  253  279  83
e  254  255  448
e  255  260  946
e  255  259  95
e  256  273  990
e  256  270  341
e  257  297  357
e  258  268  209
e  258  263  113
e  259  274  946
e  259  310  83
e  259  267  461
e  260  288  227
e  260  274  95
e  261  271  929
e  262  284  30
e  262  275  694
e  263  277  209
e  263  269  448
e  264  270  649
e  264  278  48
e  265  307  158
e  266  279  337
e  267  304  83
e  267  296  682
e  268  278  44
e  268  283  649
e  268  277  113
e  269  284  105
e  270  294  990
e  270  281  48
e  271  272  100
e  271  290  634
e  271  312  701
e  272  273  2
e  272  313  701
e  273  321  701
e  273  320  48
e  273  294  341
e  274  311  83
e  275  299  30
e  275  282  752
e  276  280  682
e  277  287  649
e  278  281  649
e  279  285  701
e  279  286  803
e  280  291  285
e  280  285  83
e  281  301  990
e  281  289  113
e  281  283  44
e  282  316  30
e  282  315  520
e  282  293  687
e  283  287  113
e  284  319  649
e  284  299  694
e  285  298  285
e  285  302  448
e  285  295  803
e  286  295  701
e  287  289  44
e  287  317  105
e  288  328  83
e  289  306  990
e  289  346  105
e  290  305  701
e  291  296  448
e  291  298  83
e  292  500  341
e  292  616  701
e  292  607  388
e  293  297  520
e  294  301  48
e  295  309  448
e  295  308  929
e  295  303  337
e  296  300  83
e  297  315  687
e  297  342  30
e  297  474  935
e  297  353  223
e  298  300  448
e  299  336  649
e  299  316  752
e  300  304  682
e  300  327  946
e  300  325  803
e  300  302  285
e  301  320  341
e  301  331  701
e  301  306  113
e  302  309  803
e  303  305  929
e  304  310  461
e  305  308  337
e  305  312  634
e  306  339  701
e  306  358  105
e  307  340  653
e  307  447  83
e  307  384  25
e  308  324  448
e  308  322  100
e  309  325  285
e  309  324  929
e  310  311  946
e  311  329  227
e  311  326  682
e  312  313  100
e  313  323  337
e  313  321  2
e  314  421  357
e  315  337  30
e  316  388  649
e  316  337  520
e  317  318  448
e  317  346  44
e  317  364  694
e  318  319  209
e  318  344  694
e  319  336  694
e  320  330  701
e  321  343  337
e  321  330  48
e  322  323  634
e  322  332  448
e  323  333  448
e  323  343  2
e  324  334  285
e  324  332  100
e  325  338  946
e  325  334  929
e  326  327  461
e  326  335  227
e  326  341  803
e  327  338  803
e  328  329  95
e  328  410  242
e  328  433  158
e  328  370  929
e  328  362  682
e  329  335  682
e  330  350  337
e  330  354  448
e  330  331  341
e  331  357  448
e  331  339  113
e  332  361  285
e  332  333  634
e  333  369  285
e  333  374  227
e  333  360  48
e  333  349  2
e  334  345  946
e  334  361  100
e  335  362  95
e  335  356  929
e  335  348  803
e  336  344  209
e  336  412  701
e  336  388  752
e  337  404  649
e  337  342  687
e  338  341  461
e  338  345  929
e  339  363  448
e  339  377  105
e  340  492  607
e  340  463  83
e  341  348  227
e  341  347  929
e  342  420  649
e  342  440  701
e  342  478  935
e  343  349  448
e  343  350  48
e  344  364  448
e  344  382  990
e  344  395  701
e  345  347  461
e  345  355  227
e  346  358  990
e  346  373  694
e  347  351  227
e  348  351  929
e  349  352  48
e  350  352  448
e  351  356  803
e  351  376  95
e  351  371  100
e  351  355  461
e  352  360  2
e  352  389  227
e  352  359  341
e  352  354  337
e  353  421  935
e  354  357  341
e  355  365  100
e  356  367  95
e  357  359  337
e  357  363  113
e  358  377  701
e  358  378  694
e  359  392  227
e  359  368  113
e  360  380  227
e  361  366  227
e  361  369  634
e  362  367  929
e  363  368  337
e  363  403  105
e  364  373  44
e  365  366  946
e  365  371  461
e  365  375  634
e  366  372  634
e  367  370  682
e  367  376  803
e  368  394  227
e  368  424  105
e  369  372  227
e  370  446  158
e  370  468  48
e  370  445  100
e  370  398  803
e  371  397  95
e  371  379  634
e  372  375  946
e  372  374  285
e  373  378  990
e  374  383  946
e  374  380  48
e  375  379  461
e  375  387  48
e  375  383  285
e  376  398  682
e  376  397  100
e  377  403  448
e  377  385  694
e  378  385  701
e  378  381  448
e  379  411  95
e  379  391  48
e  380  386  946
e  380  389  2
e  381  382  44
e  381  390  701
e  382  393  701
e  383  386  48
e  384  399  514
e  385  414  448
e  385  390  448
e  386  387  285
e  386  396  2
e  387  391  461
e  387  402  2
e  388  415  701
e  388  404  520
e  389  396  946
e  389  392  341
e  390  427  448
e  390  393  44
e  391  413  95
e  391  417  113
e  391  406  2
e  392  400  946
e  392  394  113
e  393  439  448
e  393  430  752
e  393  395  990
e  394  401  946
e  394  428  105
e  395  423  752
e  395  412  209
e  396  402  285
e  396  400  341
e  397  425  682
e  397  419  48
e  397  411  634
e  398  425  100
e  399  426  83
e  400  405  285
e  400  401  113
e  401  407  285
e  401  416  461
e  401  444  105
e  402  406  461
e  402  405  341
e  403  424  337
e  403  414  694
e  404  422  701
e  404  420  687
e  405  408  461
e  405  407  113
e  406  408  341
e  407  409  461
e  408  409  113
e  409  418  2
e  409  437  95
e  409  459  105
e  409  416  285
e  410  426  158
e  411  413  48
e  412  415  752
e  413  419  634
e  413  457  682
e  413  429  113
e  414  434  337
e  414  436  227
e  414  427  448
e  415  423  209
e  415  422  520
e  416  452  105
e  417  418  341
e  417  429  95
e  418  432  95
e  419  438  682
e  420  431  701
e  421  474  223
e  421  482  30
e  421  513  701
e  421  456  451
e  422  442  990
e  422  460  448
e  422  431  687
e  423  430  990
e  424  428  227
e  424  434  694
e  425  445  803
e  425  438  48
e  426  448  25
e  426  458  929
e  426  433  242
e  427  450  227
e  427  453  752
e  427  439  44
e  428  444  946
e  428  435  694
e  429  467  682
e  429  432  341
e  430  443  448
e  430  441  520
e  431  462  448
e  431  440  649
e  432  491  682
e  432  498  158
e  432  437  2
e  433  446  929
e  434  435  227
e  435  451  946
e  435  466  448
e  435  436  337
e  436  450  448
e  437  505  158
e  437  481  105
e  438  454  803
e  438  477  158
e  438  479  113
e  438  457  634
e  439  443  752
e  440  515  448
e  440  496  935
e  441  442  209
e  441  449  448
e  442  455  448
e  443  453  44
e  443  471  227
e  443  449  520
e  444  452  461
e  444  451  694
e  445  454  48
e  446  458  242
e  446  507  25
e  446  469  48
e  447  448  514
e  447  463  653
e  447  480  929
e  448  476  929
e  449  473  227
e  449  483  687
e  449  455  209
e  450  466  337
e  450  464  752
e  451  461  461
e  451  487  448
e  452  459  285
e  452  461  694
e  453  464  227
e  454  468  100
e  454  470  158
e  455  465  687
e  455  460  990
e  456  526  701
e  456  495  266
e  457  467  113
e  458  476  25
e  459  481  95
e  459  472  694
e  460  462  687
e  461  472  285
e  461  504  448
e  462  465  990
e  462  502  227
e  462  527  935
e  462  515  649
e  463  573  607
e  463  489  929
e  464  486  337
e  464  475  520
e  464  471  44
e  465  483  209
e  465  490  227
e  466  487  946
e  466  486  752
e  467  479  634
e  467  485  158
e  467  491  341
e  468  469  158
e  469  509  25
e  469  470  100
e  470  519  25
e  470  531  653
e  470  506  113
e  470  477  803
e  471  473  520
e  472  493  95
e  472  541  752
e  472  529  448
e  473  475  44
e  473  488  687
e  474  478  30
e  475  497  337
e  476  480  514
e  476  508  653
e  476  511  48
e  476  507  242
e  477  484  113
e  478  496  701
e  478  482  223
e  479  484  158
e  480  489  653
e  481  517  158
e  481  493  694
e  482  501  701
e  483  488  227
e  484  506  803
e  484  546  653
e  484  485  634
e  485  550  653
e  485  494  341
e  486  499  946
e  486  497  520
e  487  504  461
e  487  499  752
e  488  521  337
e  488  539  946
e  488  490  209
e  489  583  607
e  489  518  48
e  489  508  514
e  490  555  946
e  490  561  935
e  490  502  990
e  491  494  158
e  492  620  567
e  492  573  83
e  493  522  158
e  493  545  752
e  494  552  653
e  494  530  2
e  494  498  682
e  495  543  701
e  496  524  448
e  496  501  223
e  497  503  946
e  497  520  687
e  498  505  2
e  499  510  461
e  499  503  520
e  500  560  331
e  500  613  701
e  501  553  448
e  501  538  451
e  501  513  30
e  502  537  935
e  503  516  461
e  503  525  687
e  504  529  285
e  504  510  752
e  505  530  682
e  505  517  105
e  506  533  653
e  507  509  48
e  508  512  48
e  509  511  242
e  509  514  653
e  509  519  100
e  510  532  285
e  510  516  520
e  511  512  653
e  512  518  514
e  512  535  100
e  512  514  242
e  513  526  451
e  514  523  100
e  515  524  935
e  516  540  285
e  516  544  687
e  517  556  682
e  517  522  694
e  518  611  607
e  518  598  113
e  518  536  100
e  519  523  653
e  520  521  44
e  520  525  946
e  521  528  946
e  522  566  682
e  522  594  653
e  522  565  752
e  523  535  242
e  523  542  514
e  523  534  113
e  523  531  25
e  524  527  649
e  524  548  227
e  524  553  223
e  525  544  461
e  525  528  44
e  526  538  30
e  526  543  266
e  527  537  227
e  528  563  461
e  528  562  209
e  528  539  337
e  529  532  752
e  530  575  653
e  530  556  105
e  531  533  113
e  532  541  448
e  532  549  95
e  532  540  520
e  533  534  25
e  533  546  803
e  534  547  514
e  534  567  341
e  534  557  803
e  535  536  514
e  536  551  113
e  536  542  242
e  537  561  990
e  537  632  946
e  537  618  451
e  537  600  223
e  537  548  649
e  538  570  448
e  538  574  266
e  539  555  209
e  540  554  95
e  540  577  687
e  541  545  95
e  542  547  113
e  543  574  30
e  543  599  448
e  543  606  585
e  543  603  357
e  544  577  285
e  544  604  158
e  544  563  44
e  545  565  158
e  545  564  520
e  545  549  448
e  546  557  25
e  546  550  634
e  547  551  242
e  547  578  341
e  548  572  223
e  549  554  520
e  550  558  25
e  550  552  341
e  551  598  100
e  551  644  607
e  551  597  341
e  552  559  25
e  552  581  105
e  552  575  2
e  553  572  227
e  553  570  451
e  554  564  448
e  554  571  158
e  554  587  687
e  555  562  337
e  555  585  935
e  556  576  653
e  556  566  694
e  557  558  634
e  558  559  341
e  559  568  803
e  559  586  514
e  559  588  105
e  560  605  701
e  561  585  946
e  562  592  461
e  562  591  935
e  563  615  158
e  563  609  935
e  563  592  209
e  564  569  158
e  565  624  653
e  565  569  520
e  566  580  653
e  567  568  634
e  567  578  514
e  568  582  514
e  569  625  653
e  569  571  448
e  570  579  227
e  570  584  266
e  571  647  653
e  571  589  687
e  572  600  649
e  572  579  451
e  573  630  567
e  573  583  929
e  574  584  448
e  575  576  105
e  576  581  2
e  576  580  694
e  577  587  95
e  577  593  158
e  578  597  242
e  578  582  634
e  579  608  649
e  579  590  266
e  580  596  25
e  580  594  682
e  581  588  25
e  582  602  242
e  582  586  803
e  583  637  567
e  583  611  48
e  584  590  227
e  584  599  30
e  585  591  337
e  585  651  451
e  585  632  990
e  586  619  242
e  586  610  105
e  587  589  158
e  588  610  514
e  588  595  694
e  589  662  653
e  589  635  935
e  589  593  95
e  590  631  649
e  590  660  585
e  590  614  30
e  591  601  461
e  592  601  935
e  593  629  935
e  593  604  285
e  594  639  25
e  594  624  752
e  595  596  2
e  595  612  514
e  596  622  514
e  596  639  682
e  597  602  634
e  598  636  607
e  599  614  227
e  599  638  585
e  600  608  451
e  601  609  209
e  601  626  158
e  602  640  105
e  602  619  803
e  603  605  585
e  604  627  935
e  604  615  44
e  605  606  357
e  605  613  331
e  606  638  448
e  606  617  331
e  608  618  223
e  608  655  946
e  608  631  266
e  609  621  158
e  610  628  242
e  610  612  694
e  611  663  567
e  611  636  113
e  612  634  242
e  612  622  2
e  613  617  357
e  613  616  341
e  614  641  585
e  615  621  935
e  616  623  357
e  617  650  448
e  617  623  341
e  618  646  946
e  619  628  105
e  620  630  83
e  621  627  44
e  621  633  285
e  621  626  209
e  623  652  448
e  624  658  25
e  624  625  520
e  625  659  25
e  625  647  448
e  627  629  285
e  628  640  803
e  628  634  694
e  629  635  95
e  629  633  44
e  630  645  700
e  630  637  929
e  631  661  946
e  632  646  451
e  633  642  95
e  634  643  803
e  635  642  44
e  636  644  100
e  637  648  700
e  637  657  447
e  637  663  48
e  638  641  227
e  638  650  331
e  639  658  752
e  640  643  694
e  641  660  30
e  641  654  331
e  645  649  447
e  645  648  929
e  646  651  990
e  646  655  223
e  647  662  687
e  648  653  447
e  649  653  929
e  650  654  227
e  650  652  341
e  652  656  227
e  653  657  700
e  654  656  341
e  655  661  266
e  658  659  520
