p   edge 237  438
e  150  180  287
e  150  186  653
e  150  173  905
e  151  157  484
e  151  166  32
e  151  156  768
e  152  153  425
e  153  154  662
e  153  159  485
e  154  155  135
e  155  161  695
e  155  167  485
e  156  170  32
e  156  179  689
e  157  160  32
e  158  172  671
e  159  168  135
e  159  187  671
e  160  172  445
e  160  176  768
e  160  166  484
e  161  169  690
e  161  177  485
e  162  189  271
e  163  173  423
e  163  174  653
e  164  171  287
e  165  179  363
e  166  170  768
e  167  168  662
e  167  177  695
e  167  197  671
e  168  195  671
e  169  192  547
e  169  185  485
e  170  176  484
e  170  183  445
e  170  201  689
e  171  204  790
e  171  219  594
e  171  190  923
e  171  175  980
e  172  184  126
e  172  188  53
e  172  181  768
e  173  178  653
e  174  178  423
e  174  189  553
e  175  180  923
e  176  181  445
e  177  185  690
e  177  200  671
e  178  186  905
e  178  223  287
e  178  196  553
e  179  201  32
e  179  207  445
e  179  182  300
e  180  190  980
e  180  226  594
e  180  198  653
e  181  191  53
e  181  183  484
e  182  212  445
e  182  220  53
e  183  193  53
e  183  203  689
e  184  187  53
e  185  217  547
e  185  202  671
e  186  198  287
e  187  195  135
e  187  194  768
e  187  188  126
e  188  191  768
e  189  196  423
e  189  206  104
e  190  222  594
e  191  194  126
e  191  209  135
e  191  193  484
e  192  217  485
e  193  211  135
e  193  208  689
e  194  199  135
e  195  197  662
e  195  199  768
e  196  232  287
e  196  225  104
e  197  200  695
e  197  205  768
e  198  231  594
e  198  223  905
e  199  205  662
e  199  221  484
e  199  209  126
e  200  202  690
e  200  213  768
e  201  203  445
e  202  234  547
e  202  218  768
e  203  208  53
e  203  214  300
e  203  207  32
e  204  210  594
e  205  213  695
e  205  224  484
e  206  225  423
e  207  212  300
e  208  236  135
e  208  215  300
e  209  211  484
e  210  228  923
e  210  219  790
e  211  221  126
e  211  229  662
e  211  236  689
e  212  214  32
e  212  216  53
e  213  218  690
e  213  227  484
e  214  215  53
e  215  216  32
e  216  220  445
e  217  234  671
e  218  230  484
e  219  222  923
e  221  224  662
e  222  228  790
e  222  226  980
e  223  232  553
e  224  227  695
e  224  229  126
e  226  231  653
e  227  230  690
e  227  233  126
e  229  233  695
e  230  235  126
e  233  235  690
